Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
31,debug,1,A,34,9,9.00204313299764,0.2,0.199664097002824,Agent,1,flipped,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_34.jpg,Agent_flipped_34.jpg
32,debug,1,A,35,9.2,9.20199111399779,0.2,0.199981924000895,Patient,1,flipped,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_35.jpg,Patient_flipped_35.jpg
33,debug,1,A,20,9.4,9.40226185799838,0.2,0.198994196001877,Agent,0,orig,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_orig_20.jpg,Agent_orig_20.jpg
,debug,1,A,NA,9.6,9.601549220999,0.4,0.400295319999714,0,NA,,NA,NA,NA,NA,NA,,
34,debug,1,A,22,10,10.0021523729993,0.2,0.199634390999563,Agent,0,orig,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_22.jpg,Agent_orig_22.jpg
35,debug,1,A,60,10.2,10.2021473780005,0.2,0.199851663997833,Agent,1,flipped,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_flipped_60.jpg,Agent_flipped_60.jpg
,debug,1,A,NA,10.4,10.402342344998,0.2,0.198895395002182,0,NA,,NA,NA,NA,NA,NA,,
36,debug,1,A,38,10.6,10.6015472660001,0.2,0.20050845500009,Agent,0,orig,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_38.jpg,Agent_orig_38.jpg
,debug,1,A,NA,10.8,10.8023374289987,0.2,0.199666860000434,0,NA,,NA,NA,NA,NA,NA,,
37,debug,1,A,37,11,11.0023148529981,0.2,0.199700686000142,Agent,1,flipped,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_37.jpg,Agent_flipped_37.jpg
38,debug,1,A,33,11.2,11.2023019129992,0.2,0.199312494001788,Patient,1,flipped,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_flipped_33.jpg,Patient_flipped_33.jpg
39,debug,1,A,25,11.4,11.4018996239975,0.2,0.200173853001615,Agent,1,flipped,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_25.jpg,Agent_flipped_25.jpg
,debug,1,A,NA,11.6,11.6023643330009,0.2,0.198913173997425,0,NA,,NA,NA,NA,NA,NA,,
40,debug,1,A,40,11.8,11.8015714989997,0.2,0.199615197998355,Patient,1,flipped,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_40.jpg,Patient_flipped_40.jpg
41,debug,1,A,18,12,12.0014720599975,0.2,0.200790551003593,Agent,1,flipped,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_flipped_18.jpg,Agent_flipped_18.jpg
42,debug,1,A,49,12.2,12.2025806710008,0.2,0.19898164499682,Agent,1,flipped,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_flipped_49.jpg,Agent_flipped_49.jpg
,debug,1,A,NA,12.4,12.4018433649981,0.2,0.200159226002143,0,NA,,NA,NA,NA,NA,NA,,
43,debug,1,A,45,12.6,12.6022967979989,0.2,0.199509439000394,Agent,1,flipped,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_flipped_45.jpg,Agent_flipped_45.jpg
44,debug,1,A,53,12.8,12.8020910970008,0.2,0.199799966998398,Patient,0,orig,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_orig_53.jpg,Patient_orig_53.jpg
45,debug,1,A,7,13,13.0021732069981,0.2,0.199142181001662,Agent,0,orig,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_7.jpg,Agent_orig_7.jpg
46,debug,1,A,40,13.2,13.2016010379994,0.2,0.200805866999872,Agent,1,flipped,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_40.jpg,Agent_flipped_40.jpg
47,debug,1,A,17,13.4,13.4027232269982,0.2,0.199318958999356,Patient,0,orig,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_orig_17.jpg,Patient_orig_17.jpg
,debug,1,A,NA,13.6,13.6023249069985,0.2,0.199787436999031,0,NA,,NA,NA,NA,NA,NA,,
48,debug,1,A,39,13.8,13.8024051989996,0.2,0.19942933999846,Patient,0,orig,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_orig_39.jpg,Patient_orig_39.jpg
,debug,1,A,NA,14,14.0021268309974,0.4,0.399498046001099,0,NA,,NA,NA,NA,NA,NA,,
49,debug,1,A,54,14.4,14.4019331449999,0.2,0.199826598000072,Patient,1,flipped,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star,Base_flipped_54.jpg,Patient_flipped_54.jpg
50,debug,1,A,19,14.6,14.6020473190001,0.2,0.201380547998269,Agent,0,orig,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_19.jpg,Agent_orig_19.jpg
51,debug,1,A,46,14.8,14.8037440879998,0.2,0.197517706001236,Agent,1,flipped,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_flipped_46.jpg,Agent_flipped_46.jpg
52,debug,1,A,18,15,15.0015479779977,0.2,0.216995128001145,Patient,1,flipped,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_flipped_18.jpg,Patient_flipped_18.jpg
53,debug,1,A,50,15.2,15.2190722939995,0.2,0.183661308001319,Agent,0,orig,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_orig_50.jpg,Agent_orig_50.jpg
,debug,1,A,NA,15.4,15.4030510880002,0.2,0.198813871000311,0,NA,,NA,NA,NA,NA,NA,,
54,debug,1,A,29,15.6,15.6021619149979,0.2,0.19906728800197,Patient,0,orig,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_orig_29.jpg,Patient_orig_29.jpg
55,debug,1,A,4,15.8,15.8015121669996,0.2,0.202399057998264,Patient,0,orig,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_4.jpg,Patient_orig_4.jpg
,debug,1,A,NA,16,16.0042285519994,0.2,0.197246048999659,0,NA,,NA,NA,NA,NA,NA,,
56,debug,1,A,5,16.2,16.2017980290002,0.2,0.200218247999146,Patient,0,orig,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_orig_5.jpg,Patient_orig_5.jpg
57,debug,1,A,43,16.4,16.4023507210004,0.2,0.200521556998865,Patient,1,flipped,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_43.jpg,Patient_flipped_43.jpg
,debug,1,A,NA,16.6,16.6033954079976,0.4,0.398101363000023,0,NA,,NA,NA,NA,NA,NA,,
58,debug,1,A,26,17,17.0018052279993,0.2,0.20041010299974,Patient,1,flipped,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_26.jpg,Patient_flipped_26.jpg
59,debug,1,A,26,17.2,17.2025310379977,0.2,0.20046129000184,Agent,1,flipped,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_26.jpg,Agent_flipped_26.jpg
,debug,1,A,NA,17.4,17.4035271200009,0.2,0.1979687369967,0,NA,,NA,NA,NA,NA,NA,,
60,debug,1,A,8,17.6,17.6017904709988,0.2,0.199782423002034,Patient,1,flipped,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_8.jpg,Patient_flipped_8.jpg
,debug,1,A,NA,17.8,17.801856940001,0.2,0.199317234997579,0,NA,,NA,NA,NA,NA,NA,,
61,debug,1,A,15,18,18.0014700909996,0.2,0.20080716099983,Patient,1,flipped,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_flipped_15.jpg,Patient_flipped_15.jpg
62,debug,1,A,6,18.2,18.2025623759982,0.2,0.200506004002818,Agent,0,orig,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_orig_6.jpg,Agent_orig_6.jpg
63,debug,1,A,17,18.4,18.4035913980006,0.2,0.19939715199871,Agent,0,orig,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_orig_17.jpg,Agent_orig_17.jpg
,debug,1,A,NA,18.6,18.603515767998,0.6,0.598874736002472,0,NA,,NA,NA,NA,NA,NA,,
64,debug,1,A,10,19.2,19.2027356289982,0.2,0.199430578999454,Patient,1,flipped,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_flipped_10.jpg,Patient_flipped_10.jpg
65,debug,1,A,6,19.4,19.4024512760006,0.2,0.202033631998347,Patient,0,orig,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_orig_6.jpg,Patient_orig_6.jpg
,debug,1,A,NA,19.6,19.6050133360004,0.4,0.396751166998001,0,NA,,NA,NA,NA,NA,NA,,
66,debug,1,A,31,20,20.0020745990005,0.2,0.201692073998856,Patient,1,flipped,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_31.jpg,Patient_flipped_31.jpg
67,debug,1,A,38,20.2,20.2042918459993,0.2,0.199828772001638,Patient,0,orig,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_38.jpg,Patient_orig_38.jpg
68,debug,1,A,46,20.4,20.4046487300002,0.2,0.197181932999229,Patient,1,flipped,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_flipped_46.jpg,Patient_flipped_46.jpg
69,debug,1,A,52,20.6,20.6021803330004,0.2,0.20084068199867,Patient,1,flipped,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_flipped_52.jpg,Patient_flipped_52.jpg
70,debug,1,A,42,20.8,20.8033794459989,0.2,0.201127268999699,Patient,0,orig,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_orig_42.jpg,Patient_orig_42.jpg
71,debug,1,A,36,21,21.0050352549988,0.2,0.197157673999754,Patient,0,orig,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_orig_36.jpg,Patient_orig_36.jpg
,debug,1,A,NA,21.2,21.202496883001,0.2,0.199385183997947,0,NA,,NA,NA,NA,NA,NA,,
72,debug,1,A,60,21.4,21.4021928779985,0.2,0.202566947002197,Patient,1,flipped,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_flipped_60.jpg,Patient_flipped_60.jpg
73,debug,1,A,41,21.6,21.6052853199981,0.2,0.196275164002145,Agent,0,orig,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_41.jpg,Agent_orig_41.jpg
74,debug,1,A,23,21.8,21.8018813460003,0.2,0.202152598998509,Agent,0,orig,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_orig_23.jpg,Agent_orig_23.jpg
75,debug,1,A,1,22,22.0045560549988,0.2,0.196923966999748,Patient,0,orig,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_1.jpg,Patient_orig_1.jpg
76,debug,1,A,51,22.2,22.201765501999,0.2,0.200103224000486,Patient,0,orig,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_orig_51.jpg,Patient_orig_51.jpg
77,debug,1,A,2,22.4,22.4021855779974,0.2,0.199286878003477,Patient,0,orig,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_orig_2.jpg,Patient_orig_2.jpg
78,debug,1,A,28,22.6,22.6017580359985,0.2,0.200181538999459,Agent,0,orig,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_28.jpg,Agent_orig_28.jpg
,debug,1,A,NA,22.8,22.8022578550008,0.2,0.200305180998839,0,NA,,NA,NA,NA,NA,NA,,
79,debug,1,A,47,23,23.0029650590004,0.2,0.199644436997914,Agent,1,flipped,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_flipped_47.jpg,Agent_flipped_47.jpg
,debug,1,A,NA,23.2,23.2029337349995,0.2,0.198892431999411,0,NA,,NA,NA,NA,NA,NA,,
80,debug,1,A,57,23.4,23.4023912970006,0.2,0.199219897000148,Patient,0,orig,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_orig_57.jpg,Patient_orig_57.jpg
,debug,1,A,NA,23.6,23.601897272998,0.2,0.199381737002113,0,NA,,NA,NA,NA,NA,NA,,
81,debug,1,A,45,23.8,23.8015892799995,0.2,0.200666763001209,Patient,1,flipped,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_flipped_45.jpg,Patient_flipped_45.jpg
,debug,1,A,NA,24,24.0025851360006,0.2,0.199111590998655,0,NA,,NA,NA,NA,NA,NA,,
82,debug,1,A,14,24.2,24.2021680920006,0.2,0.199569776999851,Agent,1,flipped,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_14.jpg,Agent_flipped_14.jpg
83,debug,1,A,33,24.4,24.402056308998,0.2,0.200006728002336,Agent,1,flipped,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_flipped_33.jpg,Agent_flipped_33.jpg
,debug,1,A,NA,24.6,24.602347996999,0.2,0.199232139999367,0,NA,,NA,NA,NA,NA,NA,,
84,debug,1,A,49,24.8,24.8018875009984,0.2,0.199637928999437,Patient,1,flipped,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_flipped_49.jpg,Patient_flipped_49.jpg
,debug,1,A,NA,25,25.0018080160007,0.2,0.199526781998429,0,NA,,NA,NA,NA,NA,NA,,
85,debug,1,A,16,25.2,25.2016280299977,0.2,0.200042737000331,Patient,1,flipped,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_16.jpg,Patient_flipped_16.jpg
,debug,1,A,NA,25.4,25.4019536029991,0.2,0.200194527998974,0,NA,,NA,NA,NA,NA,NA,,
86,debug,1,A,47,25.6,25.602445812001,0.2,0.199767556998268,Patient,1,flipped,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_flipped_47.jpg,Patient_flipped_47.jpg
87,debug,1,A,44,25.8,25.8024996059976,0.2,0.198876630001905,Agent,0,orig,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_44.jpg,Agent_orig_44.jpg
88,debug,1,A,34,26,26.0016634909989,0.2,0.199653989999206,Patient,1,flipped,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_34.jpg,Patient_flipped_34.jpg
,debug,1,A,NA,26.2,26.2016153580007,0.2,0.200193207998382,0,NA,,NA,NA,NA,NA,NA,,
89,debug,1,A,48,26.4,26.4021043389985,0.2,0.19920245600224,Agent,1,flipped,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_flipped_48.jpg,Agent_flipped_48.jpg
90,debug,1,A,58,26.6,26.6015934069983,0.2,0.199743725999724,Patient,1,flipped,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_flipped_58.jpg,Patient_flipped_58.jpg
,debug,1,A,NA,26.8,26.8016263319987,0.4,0.400309210999694,0,NA,,NA,NA,NA,NA,NA,,
91,debug,1,A,29,27.2,27.2022919589981,0.2,0.199599228999432,Agent,0,orig,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_orig_29.jpg,Agent_orig_29.jpg
92,debug,1,A,53,27.4,27.4021800330011,0.2,0.200039026996819,Agent,0,orig,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_orig_53.jpg,Agent_orig_53.jpg
93,debug,1,A,1,27.6,27.6025069229981,0.2,0.199004571000842,Agent,0,orig,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_1.jpg,Agent_orig_1.jpg
94,debug,1,A,41,27.8,27.8018199500002,0.2,0.200028360999568,Patient,0,orig,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_41.jpg,Patient_orig_41.jpg
95,debug,1,A,37,28,28.0021379499995,0.2,0.199502252999082,Patient,1,flipped,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_37.jpg,Patient_flipped_37.jpg
,debug,1,A,NA,28.2,28.2019257799984,0.2,0.200172556000325,0,NA,,NA,NA,NA,NA,NA,,
96,debug,1,A,21,28.4,28.4024074439985,0.2,0.19930016500075,Agent,1,flipped,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_flipped_21.jpg,Agent_flipped_21.jpg
97,debug,1,A,28,28.6,28.6019964869993,0.2,0.200124586001039,Patient,0,orig,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_28.jpg,Patient_orig_28.jpg
,debug,1,A,NA,28.8,28.802414875001,0.2,0.199670678997791,0,NA,,NA,NA,NA,NA,NA,,
98,debug,1,A,36,29,29.0023909579977,0.2,0.200374493000709,Agent,0,orig,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_orig_36.jpg,Agent_orig_36.jpg
,debug,1,A,NA,29.2,29.2030807970004,0.2,0.19814575700002,0,NA,,NA,NA,NA,NA,NA,,
99,debug,1,A,32,29.4,29.4015297910009,0.2,0.200011486998847,Agent,1,flipped,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_32.jpg,Agent_flipped_32.jpg
100,debug,1,A,56,29.6,29.6018357659996,0.2,0.223444178998761,Patient,0,orig,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_orig_56.jpg,Patient_orig_56.jpg
101,debug,1,A,50,29.8,29.8258066870003,0.2,0.175882040999568,Patient,0,orig,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_orig_50.jpg,Patient_orig_50.jpg
,debug,1,A,NA,30,30.0020189009992,0.2,0.199588807998225,0,NA,,NA,NA,NA,NA,NA,,
102,debug,1,A,13,30.2,30.2019469779989,0.2,0.200618227001542,Agent,0,orig,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_13.jpg,Agent_orig_13.jpg
,debug,1,A,NA,30.4,30.4028889059991,0.6,0.599584474999574,0,NA,,NA,NA,NA,NA,NA,,
103,debug,1,A,39,31,31.0028527059985,0.2,0.205650956002501,Agent,0,orig,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_orig_39.jpg,Agent_orig_39.jpg
104,debug,1,A,10,31.2,31.2088659389992,0.2,0.1932476639995,Agent,1,flipped,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_flipped_10.jpg,Agent_flipped_10.jpg
105,debug,1,A,15,31.4,31.4024087670005,0.2,0.199315120000392,Agent,1,flipped,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_flipped_15.jpg,Agent_flipped_15.jpg
106,debug,1,A,23,31.6,31.6020181469976,0.2,0.199234475003323,Patient,0,orig,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_orig_23.jpg,Patient_orig_23.jpg
,debug,1,A,NA,31.8,31.8015429209991,0.6,0.600588336001238,0,NA,,NA,NA,NA,NA,NA,,
107,debug,1,A,12,32.4,32.4024579619982,0.2,0.198979069002235,Patient,0,orig,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_orig_12.jpg,Patient_orig_12.jpg
