Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
16,debug,1,A,30,0.92,0.921947317001468,0.04,0.0554509259964107,Patient,1,passive,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_30.jpg,Patient_passive_30.jpg
17,debug,1,A,48,0.96,0.977927364998322,0.04,0.0663096460048109,Patient,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Patient_passive_48.jpg
,debug,1,A,NA,1,1.04476806500315,0.04,0.011051827998017,0,NA,,NA,NA,NA,NA,NA,,
18,debug,1,A,31,1.04,1.0562159100009,0.04,0.0451781029987615,Agent,1,passive,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_passive_31.jpg,Agent_passive_31.jpg
19,debug,1,A,24,1.08,1.10199494299741,0.04,0.0423003720061388,Patient,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Patient_active_24.jpg
20,debug,1,A,7,1.12,1.14488697300112,0.04,0.0496763219998684,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg
,debug,1,A,NA,1.16,1.19509406499856,0.04,0.0108528080018004,0,NA,,NA,NA,NA,NA,NA,,
21,debug,1,A,51,1.2,1.20634471900121,0.04,0.0394223679977586,Agent,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Agent_active_51.jpg
,debug,1,A,NA,1.24,1.24640938499942,0.04,0.035756778997893,0,NA,,NA,NA,NA,NA,NA,,
22,debug,1,A,4,1.28,1.28253857100208,0.04,0.0624190419985098,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg
23,debug,1,A,35,1.32,1.34549574099947,0.04,0.0485289999996894,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg
24,debug,1,A,44,1.36,1.39455965100206,0.04,0.00717269999586279,Patient,0,active,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_44.jpg,Patient_active_44.jpg
25,debug,1,A,12,1.4,1.4020568670021,0.04,0.0424675600006594,Agent,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Agent_active_12.jpg
26,debug,1,A,24,1.44,1.44506075700338,0.04,0.0497906679956941,Agent,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Agent_active_24.jpg
,debug,1,A,NA,1.48,1.4953870850004,0.08,0.0668995879968861,0,NA,,NA,NA,NA,NA,NA,,
27,debug,1,A,21,1.56,1.56264761099737,0.04,0.0483269960022881,Patient,1,passive,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_21.jpg,Patient_passive_21.jpg
28,debug,1,A,32,1.6,1.61151260299812,0.04,0.0541220400045859,Patient,1,passive,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_32.jpg,Patient_passive_32.jpg
29,debug,1,A,3,1.64,1.66616876100306,0.04,0.044191745997523,Agent,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Agent_active_3.jpg
,debug,1,A,NA,1.68,1.71089428300183,0.08,0.0510799109979416,0,NA,,NA,NA,NA,NA,NA,,
30,debug,1,A,27,1.76,1.76231391799956,0.04,0.0492207930001314,Patient,1,passive,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_27.jpg,Patient_passive_27.jpg
31,debug,1,A,34,1.8,1.81206450099853,0.04,0.0490666719997535,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg
32,debug,1,A,35,1.84,1.86166527299793,0.04,0.0492484720016364,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg
33,debug,1,A,20,1.88,1.91144719300064,0.04,0.011559116996068,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg
,debug,1,A,NA,1.92,1.92333941099787,0.08,0.0788724570011254,0,NA,,NA,NA,NA,NA,NA,,
34,debug,1,A,22,2,2.00255534600001,0.04,0.0419982690000325,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg
35,debug,1,A,60,2.04,2.04508751699905,0.04,0.0498435800036532,Agent,1,passive,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_60.jpg,Agent_passive_60.jpg
,debug,1,A,NA,2.08,2.09546361699904,0.04,0.0257578279997688,0,NA,,NA,NA,NA,NA,NA,,
36,debug,1,A,38,2.12,2.12153429599857,0.04,0.041429301003518,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg
,debug,1,A,NA,2.16,2.16328730199893,0.04,0.0386684039985994,0,NA,,NA,NA,NA,NA,NA,,
37,debug,1,A,37,2.2,2.20226332399761,0.04,0.0429421190056019,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg
38,debug,1,A,33,2.24,2.24573790699651,0.04,0.0498950580004021,Patient,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Patient_passive_33.jpg
39,debug,1,A,25,2.28,2.29617031700036,0.04,0.0483119400014402,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg
,debug,1,A,NA,2.32,2.34500994499831,0.04,0.0165292660021805,0,NA,,NA,NA,NA,NA,NA,,
40,debug,1,A,40,2.36,2.36187722800241,0.04,0.0415375250013312,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg
41,debug,1,A,18,2.4,2.40395765099674,0.04,0.0402753060043324,Agent,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Agent_passive_18.jpg
42,debug,1,A,49,2.44,2.44476421300351,0.04,0.0376702439971268,Agent,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Agent_passive_49.jpg
,debug,1,A,NA,2.48,2.48275321799883,0.04,0.0393556420021923,0,NA,,NA,NA,NA,NA,NA,,
43,debug,1,A,45,2.52,2.52244930400047,0.04,0.0409282050022739,Agent,1,passive,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_45.jpg,Agent_passive_45.jpg
44,debug,1,A,53,2.56,2.56370264200086,0.04,0.0476168989989674,Patient,0,active,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_53.jpg,Patient_active_53.jpg
45,debug,1,A,7,2.6,2.6118520730015,0.04,0.0499352580009145,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg
46,debug,1,A,40,2.64,2.66232411500096,0.04,0.0496289619986783,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg
47,debug,1,A,17,2.68,2.71248436700262,0.04,0.00973451799654868,Patient,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Patient_active_17.jpg
,debug,1,A,NA,2.72,2.72254195799906,0.04,0.0395278650030377,0,NA,,NA,NA,NA,NA,NA,,
48,debug,1,A,39,2.76,2.76236870200228,0.04,0.0504210189974401,Patient,0,active,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_39.jpg,Patient_active_39.jpg
,debug,1,A,NA,2.8,2.81332457700046,0.08,0.0679249079985311,0,NA,,NA,NA,NA,NA,NA,,
49,debug,1,A,54,2.88,2.88154888500139,0.04,0.04641800999525,Patient,1,passive,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_54.jpg,Patient_passive_54.jpg
50,debug,1,A,19,2.92,2.92850149700098,0.04,0.0348209279982257,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg
51,debug,1,A,46,2.96,2.96364319699933,0.04,0.0481823099980829,Agent,1,passive,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_46.jpg,Agent_passive_46.jpg
52,debug,1,A,18,3,3.01235443299811,0.04,0.0669464620004874,Patient,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Patient_passive_18.jpg
53,debug,1,A,50,3.04,3.07983241300099,0.04,0.00167914199846564,Agent,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Agent_active_50.jpg
,debug,1,A,NA,3.08,3.08181551499729,0.04,0.0404371950062341,0,NA,,NA,NA,NA,NA,NA,,
54,debug,1,A,29,3.12,3.12259493800229,0.04,0.0396112249945872,Patient,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Patient_active_29.jpg
55,debug,1,A,4,3.16,3.16273288299999,0.04,0.0486989420023747,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg
,debug,1,A,NA,3.2,3.21196579100069,0.04,0.0295660699994187,0,NA,,NA,NA,NA,NA,NA,,
56,debug,1,A,5,3.24,3.24186334099795,0.04,0.0408457340017776,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg
57,debug,1,A,43,3.28,3.28303810700163,0.04,0.0624105679962668,Patient,1,passive,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_43.jpg,Patient_passive_43.jpg
,debug,1,A,NA,3.32,3.34599463299674,0.08,0.0557145460043103,0,NA,,NA,NA,NA,NA,NA,,
58,debug,1,A,26,3.4,3.40201768300176,0.04,0.0429508699962753,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg
59,debug,1,A,26,3.44,3.44587909500115,0.04,0.0501306599981035,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg
,debug,1,A,NA,3.48,3.49676895500306,0.04,0.0250681139950757,0,NA,,NA,NA,NA,NA,NA,,
60,debug,1,A,8,3.52,3.52214770900173,0.04,0.056713737998507,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg
,debug,1,A,NA,3.56,3.57939241299755,0.04,0.0227105840021977,0,NA,,NA,NA,NA,NA,NA,,
61,debug,1,A,15,3.6,3.60262564200093,0.04,0.0426086079969537,Patient,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Patient_passive_15.jpg
62,debug,1,A,6,3.64,3.64576299500186,0.04,0.0358955039991997,Agent,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Agent_active_6.jpg
63,debug,1,A,17,3.68,3.68198385099822,0.04,0.0466899489983916,Agent,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Agent_active_17.jpg
,debug,1,A,NA,3.72,3.72920702699776,0.12,0.112140486999124,0,NA,,NA,NA,NA,NA,NA,,
64,debug,1,A,10,3.84,3.84165584300354,0.04,0.0406356949970359,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg
65,debug,1,A,6,3.88,3.88261459900241,0.04,0.0459548110011383,Patient,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Patient_active_6.jpg
,debug,1,A,NA,3.92,3.92910057999688,0.08,0.0729250000003958,0,NA,,NA,NA,NA,NA,NA,,
66,debug,1,A,31,4,4.00233934899734,0.04,0.0440261160038062,Patient,1,passive,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_passive_31.jpg,Patient_passive_31.jpg
67,debug,1,A,38,4.04,4.046901695001,0.04,0.0493119050006499,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg
68,debug,1,A,46,4.08,4.09674393299792,0.04,0.0483604320033919,Patient,1,passive,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_46.jpg,Patient_passive_46.jpg
69,debug,1,A,52,4.12,4.1456482470021,0.04,0.0341174999994109,Patient,1,passive,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_52.jpg,Patient_passive_52.jpg
70,debug,1,A,42,4.16,4.18030121299671,0.04,0.0483204370029853,Patient,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Patient_active_42.jpg
71,debug,1,A,36,4.2,4.22916601500037,0.04,0.0130762120024883,Patient,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Patient_active_36.jpg
,debug,1,A,NA,4.24,4.24252955400152,0.04,0.0385673409982701,0,NA,,NA,NA,NA,NA,NA,,
72,debug,1,A,60,4.28,4.28139712900156,0.04,0.0653720240006805,Patient,1,passive,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_60.jpg,Patient_passive_60.jpg
73,debug,1,A,41,4.32,4.34730190499977,0.04,0.0480467279994627,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg
74,debug,1,A,23,4.36,4.39589287000126,0.04,0.00638875900040148,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg
75,debug,1,A,1,4.4,4.40261403800105,0.04,0.0417799520000699,Patient,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Patient_active_1.jpg
76,debug,1,A,51,4.44,4.44470944399654,0.04,0.0372999050014187,Patient,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Patient_active_51.jpg
77,debug,1,A,2,4.48,4.48232953599654,0.04,0.0460597170022083,Patient,0,active,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_active_2.jpg,Patient_active_2.jpg
78,debug,1,A,28,4.52,4.52892006000184,0.04,0.0343220729992026,Agent,0,active,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_28.jpg,Agent_active_28.jpg
,debug,1,A,NA,4.56,4.5637701500018,0.04,0.0379585689952364,0,NA,,NA,NA,NA,NA,NA,,
79,debug,1,A,47,4.6,4.60204001500097,0.04,0.0444322199982707,Agent,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Agent_passive_47.jpg
,debug,1,A,NA,4.64,4.64700406300108,0.04,0.035425675996521,0,NA,,NA,NA,NA,NA,NA,,
80,debug,1,A,57,4.68,4.6827636809976,0.04,0.046571655999287,Patient,0,active,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_active_57.jpg,Patient_active_57.jpg
,debug,1,A,NA,4.72,4.72986590499931,0.04,0.0316695189976599,0,NA,,NA,NA,NA,NA,NA,,
81,debug,1,A,45,4.76,4.76183278799726,0.04,0.0406930090030073,Patient,1,passive,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_45.jpg,Patient_passive_45.jpg
,debug,1,A,NA,4.8,4.80284873799974,0.04,0.0392679689975921,0,NA,,NA,NA,NA,NA,NA,,
82,debug,1,A,14,4.84,4.84244995500194,0.04,0.0599129779948271,Agent,1,passive,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_14.jpg,Agent_passive_14.jpg
83,debug,1,A,33,4.88,4.90290508700127,0.04,0.0435137699969346,Agent,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Agent_passive_33.jpg
,debug,1,A,NA,4.92,4.94695465500263,0.04,0.014536415998009,0,NA,,NA,NA,NA,NA,NA,,
84,debug,1,A,49,4.96,4.96182252300059,0.04,0.0404188719985541,Patient,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Patient_passive_49.jpg
,debug,1,A,NA,5,5.00256856699707,0.04,0.0394354119998752,0,NA,,NA,NA,NA,NA,NA,,
85,debug,1,A,16,5.04,5.04233399099758,0.04,0.0406240290030837,Patient,1,passive,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_16.jpg,Patient_passive_16.jpg
,debug,1,A,NA,5.08,5.0832865170014,0.04,0.0380281920006382,0,NA,,NA,NA,NA,NA,NA,,
86,debug,1,A,47,5.12,5.121630929003,0.04,0.0413532780003152,Patient,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Patient_passive_47.jpg
87,debug,1,A,44,5.16,5.16351623999799,0.04,0.0381932820018847,Agent,0,active,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_44.jpg,Agent_active_44.jpg
88,debug,1,A,34,5.2,5.20204030699824,0.04,0.044754410002497,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg
,debug,1,A,NA,5.24,5.24732438500359,0.04,0.034732856998744,0,NA,,NA,NA,NA,NA,NA,,
89,debug,1,A,48,5.28,5.28238938099821,0.04,0.0629773940017913,Agent,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Agent_passive_48.jpg
90,debug,1,A,58,5.32,5.34568929999659,0.04,0.0502428310064715,Patient,1,passive,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_58.jpg,Patient_passive_58.jpg
,debug,1,A,NA,5.36,5.39629225299723,0.08,0.0456951720043435,0,NA,,NA,NA,NA,NA,NA,,
91,debug,1,A,29,5.44,5.44242529499752,0.04,0.0395207290057442,Agent,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Agent_active_29.jpg
92,debug,1,A,53,5.48,5.48223716999928,0.04,0.0462434740038589,Agent,0,active,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_53.jpg,Agent_active_53.jpg
93,debug,1,A,1,5.52,5.52877581099892,0.04,0.0339818590000505,Agent,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Agent_active_1.jpg
94,debug,1,A,41,5.56,5.56304679699679,0.04,0.06588345199998,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg
95,debug,1,A,37,5.6,5.62934957499965,0.04,0.0126063580028131,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg
,debug,1,A,NA,5.64,5.64225782699941,0.04,0.0390688640036387,0,NA,,NA,NA,NA,NA,NA,,
96,debug,1,A,21,5.68,5.68164373400214,0.04,0.0474751169967931,Agent,1,passive,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_21.jpg,Agent_passive_21.jpg
97,debug,1,A,28,5.72,5.72953096900164,0.04,0.0336899809990427,Patient,0,active,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_28.jpg,Patient_active_28.jpg
,debug,1,A,NA,5.76,5.7637503320002,0.04,0.0382008500018856,0,NA,,NA,NA,NA,NA,NA,,
98,debug,1,A,36,5.8,5.80229594199773,0.04,0.0443541130007361,Agent,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Agent_active_36.jpg
,debug,1,A,NA,5.84,5.84718572699785,0.04,0.0350541270017857,0,NA,,NA,NA,NA,NA,NA,,
99,debug,1,A,32,5.88,5.88255390200356,0.04,0.0466201769959298,Agent,1,passive,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_32.jpg,Agent_passive_32.jpg
100,debug,1,A,56,5.92,5.92949555999803,0.04,0.0510754350034404,Patient,0,active,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_56.jpg,Patient_active_56.jpg
101,debug,1,A,50,5.96,5.98110106200329,0.04,0.0491548149948358,Patient,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Patient_active_50.jpg
,debug,1,A,NA,6,6.03079569200054,0.04,0.0121180860005552,0,NA,,NA,NA,NA,NA,NA,,
102,debug,1,A,13,6.04,6.04324792399711,0.04,0.0396642430059728,Agent,0,active,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_13.jpg,Agent_active_13.jpg
,debug,1,A,NA,6.08,6.08323327400285,0.12,0.119177748994844,0,NA,,NA,NA,NA,NA,NA,,
103,debug,1,A,39,6.2,6.20276980000199,0.04,0.0430075679978472,Agent,0,active,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_39.jpg,Agent_active_39.jpg
104,debug,1,A,10,6.24,6.24609112700273,0.04,0.0371849119983381,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg
105,debug,1,A,15,6.28,6.28359516100318,0.04,0.0626414459984517,Agent,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Agent_passive_15.jpg
106,debug,1,A,23,6.32,6.34677518699755,0.04,0.0665893730038079,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg
,debug,1,A,NA,6.36,6.41389652199723,0.12,0.0676391020024312,0,NA,,NA,NA,NA,NA,NA,,
107,debug,1,A,12,6.48,6.4818361889993,0.04,0.0655571390016121,Patient,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Patient_active_12.jpg
108,debug,1,A,11,6.52,6.54771586100105,0.04,0.0659272490011062,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg
