Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
14,debug,,A,34,1.72,1.72311048099073,0.08,0.0830659540079068,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg
15,debug,,A,23,1.8,1.80676626699278,0.08,0.0738739079970401,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg
16,debug,,A,4,1.88,1.88121824899281,0.08,0.0807724799960852,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg
17,debug,,A,23,1.96,1.96249198199075,0.08,0.0786436070047785,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg
,debug,,A,NA,2.04,2.0417107349931,0.08,0.0804469940048875,Fixation,NA,,NA,NA,NA,NA,NA,,
18,debug,,A,38,2.12,2.12284955500218,0.08,0.0998152019892586,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg
,debug,,A,NA,2.2,2.22324252998806,0.04,0.0189447300072061,Fixation,NA,,NA,NA,NA,NA,NA,,
19,debug,,A,38,2.24,2.24284158099908,0.08,0.0965838440024527,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg
20,debug,,A,26,2.32,2.34027403099753,0.08,0.0659528760006651,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg
,debug,,A,NA,2.4,2.40677231499285,0.08,0.0763692430045921,Fixation,NA,,NA,NA,NA,NA,NA,,
21,debug,,A,22,2.48,2.48378793799202,0.08,0.0779789759981213,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg
,debug,,A,NA,2.56,2.56229410099331,0.04,0.0411183569958666,Fixation,NA,,NA,NA,NA,NA,NA,,
22,debug,,A,11,2.6,2.60407707298873,0.08,0.0768590810039314,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg
,debug,,A,NA,2.68,2.68159933399875,0.04,0.040170460997615,Fixation,NA,,NA,NA,NA,NA,NA,,
23,debug,,A,38,2.72,2.72246994999296,0.08,0.104362294005114,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg
,debug,,A,NA,2.8,2.8275208289997,0.04,0.016565735990298,Fixation,NA,,NA,NA,NA,NA,NA,,
24,debug,,A,26,2.84,2.84468847500102,0.08,0.0779294449894223,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg
,debug,,A,NA,2.92,2.9231486209901,0.12,0.119778010004666,Fixation,NA,,NA,NA,NA,NA,NA,,
25,debug,,A,20,3.04,3.04355799299083,0.2,0.198242680009571,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg
,debug,,A,NA,3.24,3.24220132199116,0.04,0.0399969420104753,Fixation,NA,,NA,NA,NA,NA,NA,,
26,debug,,A,20,3.28,3.28279524800018,0.08,0.0786968089960283,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg
27,debug,,A,5,3.36,3.36201361900021,0.08,0.0789740519976476,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg
28,debug,,A,20,3.44,3.4414547639899,0.08,0.0979943200072739,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg
29,debug,,A,38,3.52,3.53991500700067,0.08,0.0672857649915386,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg
30,debug,,A,35,3.6,3.60812664599507,0.08,0.0732086450007046,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg
,debug,,A,NA,3.68,3.68181221499981,0.12,0.120415532001061,Fixation,NA,,NA,NA,NA,NA,NA,,
31,debug,,A,40,3.8,3.80282551598793,0.08,0.0793878600088647,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg
,debug,,A,NA,3.88,3.88266189298884,0.12,0.120999326012679,Fixation,NA,,NA,NA,NA,NA,NA,,
32,debug,,A,23,4,4.00429551799607,0.08,0.0774242879997473,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg
,debug,,A,NA,4.08,4.08215898599883,0.04,0.0397482330008643,Fixation,NA,,NA,NA,NA,NA,NA,,
33,debug,,A,22,4.12,4.12249598099152,0.2,0.216671258007409,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg
,debug,,A,NA,4.32,4.33968247199664,0.04,0.0228222930018092,Fixation,NA,,NA,NA,NA,NA,NA,,
34,debug,,A,7,4.36,4.36305595199519,0.08,0.0780432729952736,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg
,debug,,A,NA,4.44,4.44162188899645,0.04,0.0454659259994514,Fixation,NA,,NA,NA,NA,NA,NA,,
35,debug,,A,19,4.48,4.48759851999057,0.08,0.0738277510099579,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg
36,debug,,A,10,4.56,4.56191422599659,0.08,0.0789249039953575,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg
,debug,,A,NA,4.64,4.64129234699067,0.08,0.0809293940110365,Fixation,NA,,NA,NA,NA,NA,NA,,
37,debug,,A,37,4.72,4.7226357319887,0.08,0.0998869330069283,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg
,debug,,A,NA,4.8,4.82298241498938,0.04,0.0190999559999909,Fixation,NA,,NA,NA,NA,NA,NA,,
38,debug,,A,41,4.84,4.84256214299239,0.08,0.0802766770066228,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg
,debug,,A,NA,4.92,4.92332885500218,0.04,0.0389283069962403,Fixation,NA,,NA,NA,NA,NA,NA,,
39,debug,,A,4,4.96,4.9627816889988,0.08,0.0785561279917601,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg
40,debug,,A,19,5.04,5.04178478599351,0.08,0.0978915540035814,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg
41,debug,,A,37,5.12,5.14017878599407,0.08,0.0655375930073205,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg
,debug,,A,NA,5.2,5.20628636098991,0.08,0.0770455650053918,Fixation,NA,,NA,NA,NA,NA,NA,,
42,debug,,A,26,5.28,5.28387164199376,0.08,0.077592393005034,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg
,debug,,A,NA,5.36,5.3620191020018,0.04,0.0404290729929926,Fixation,NA,,NA,NA,NA,NA,NA,,
43,debug,,A,7,5.4,5.40306371900078,0.08,0.078720211997279,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg
,debug,,A,NA,5.48,5.48239949499839,0.04,0.0396120240038726,Fixation,NA,,NA,NA,NA,NA,NA,,
44,debug,,A,10,5.52,5.52261646799161,0.08,0.100239439998404,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg
45,debug,,A,20,5.6,5.62342151800112,0.08,0.0657652359950589,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg
46,debug,,A,11,5.68,5.68977851099044,0.08,0.0714947070082417,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg
,debug,,A,NA,5.76,5.76180209800077,0.08,0.0799644200014882,Fixation,NA,,NA,NA,NA,NA,NA,,
47,debug,,A,34,5.84,5.84234486499918,0.08,0.0967354769964004,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg
48,debug,,A,11,5.92,5.93958309300069,0.08,0.0665019909938565,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg
49,debug,,A,25,6,6.00653479799803,0.08,0.0754865539929597,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg
,debug,,A,NA,6.08,6.08252136899682,0.12,0.120713989002979,Fixation,NA,,NA,NA,NA,NA,NA,,
50,debug,,A,5,6.2,6.20379736198811,0.08,0.077832221009885,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg
,debug,,A,NA,6.28,6.28212753900152,0.04,0.0403435309999622,Fixation,NA,,NA,NA,NA,NA,NA,,
51,debug,,A,25,6.32,6.32307126699015,0.08,0.0992477530089673,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg
52,debug,,A,22,6.4,6.42279097999563,0.08,0.0666493369935779,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg
53,debug,,A,34,6.48,6.48994041299738,0.08,0.0712518579966854,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg
,debug,,A,NA,6.56,6.56174725799065,0.16,0.160930771002313,Fixation,NA,,NA,NA,NA,NA,NA,,
54,debug,,A,37,6.72,6.72327627699997,0.08,0.115657652990194,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg
55,debug,,A,40,6.8,6.83944897299807,0.2,0.18350170199119,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg
56,debug,,A,35,7,7.02348324599734,0.08,0.06556234099844,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg
,debug,,A,NA,7.08,7.08953774199472,0.16,0.152500423006131,Fixation,NA,,NA,NA,NA,NA,NA,,
57,debug,,A,26,7.24,7.24259333299415,0.08,0.0971152139973128,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg
,debug,,A,NA,7.32,7.34017210699676,0.04,0.0222861009970075,Fixation,NA,,NA,NA,NA,NA,NA,,
58,debug,,A,34,7.36,7.36291876299947,0.08,0.0780644269980257,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg
59,debug,,A,41,7.44,7.44150118899415,0.08,0.0975876519951271,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg
,debug,,A,NA,7.52,7.53953603700211,0.12,0.10317120498803,Fixation,NA,,NA,NA,NA,NA,NA,,
60,debug,,A,23,7.64,7.64324286099873,0.08,0.0789873419998912,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg
61,debug,,A,22,7.72,7.72272211199743,0.08,0.0995533609966515,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg
62,debug,,A,5,7.8,7.82277069799602,0.08,0.0669434930023272,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg
,debug,,A,NA,7.88,7.89060543999949,0.08,0.0713006890000543,Fixation,NA,,NA,NA,NA,NA,NA,,
63,debug,,A,10,7.96,7.96238065799116,0.2,0.19935966200137,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg
,debug,,A,NA,8.16,8.16222056199331,0.08,0.0806749900075374,Fixation,NA,,NA,NA,NA,NA,NA,,
64,debug,,A,35,8.24,8.24334301399358,0.2,0.197794412000803,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg
65,debug,,A,8,8.44,8.44156681100139,0.08,0.0984481839986984,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg
,debug,,A,NA,8.52,8.54063906699594,0.08,0.0618614989944035,Fixation,NA,,NA,NA,NA,NA,NA,,
66,debug,,A,11,8.6,8.60298272699583,0.08,0.0785809319932014,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg
,debug,,A,NA,8.68,8.68207250400155,0.04,0.0401104209886398,Fixation,NA,,NA,NA,NA,NA,NA,,
67,debug,,A,7,8.72,8.72267197299516,0.08,0.100008445995627,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg
68,debug,,A,4,8.8,8.82315655199636,0.2,0.199543950991938,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg
,debug,,A,NA,9,9.02316469499783,0.04,0.0196876389964018,Fixation,NA,,NA,NA,NA,NA,NA,,
69,debug,,A,37,9.04,9.04336901300121,0.2,0.197621663988684,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg
70,debug,,A,41,9.24,9.2414879269927,0.08,0.0976874440093525,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg
,debug,,A,NA,9.32,9.33958161198825,0.04,0.0231340280006407,Fixation,NA,,NA,NA,NA,NA,NA,,
71,debug,,A,5,9.36,9.36327077398892,0.08,0.0777150290086865,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg
72,debug,,A,10,9.44,9.44146461399214,0.08,0.0975767330091912,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg
,debug,,A,NA,9.52,9.53950839200115,0.08,0.0621189259982202,Fixation,NA,,NA,NA,NA,NA,NA,,
