Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
15,fake,1,A,59,42,42.0022551389993,2,2.00057140999706,Agent,1,passive,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_59.jpg,Agent_passive_59.jpg
,fake,1,A,NA,44,44.0033482969739,2,1.99896055500722,0,NA,,NA,NA,NA,NA,NA,,
16,fake,1,A,30,46,46.0028948599938,2,1.99975786398863,Patient,1,passive,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_30.jpg,Patient_passive_30.jpg
17,fake,1,A,48,48,48.0032204749878,2,2.00020256603602,Patient,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Patient_passive_48.jpg
,fake,1,A,NA,50,50.0040827519842,2,1.99782122299075,0,NA,,NA,NA,NA,NA,NA,,
18,fake,1,A,31,52,52.0025525970268,2,2.00000155495945,Agent,1,passive,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_passive_31.jpg,Agent_passive_31.jpg
19,fake,1,A,24,54,54.0031023750198,2,1.99981012399076,Patient,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Patient_active_24.jpg
20,fake,1,A,7,56,56.0034654400079,2,2.00021022302099,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg
,fake,1,A,NA,58,58.0042805540143,2,1.99759469198762,0,NA,,NA,NA,NA,NA,NA,,
21,fake,1,A,51,60,60.0024428049801,2,1.99934327800293,Agent,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Agent_active_51.jpg
,fake,1,A,NA,62,62.0022296900279,2,1.99960376200033,0,NA,,NA,NA,NA,NA,NA,,
22,fake,1,A,4,64,64.0024095409899,2,2.00021566002397,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg
23,fake,1,A,35,66,66.0031445660279,2,1.99964716198156,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg
24,fake,1,A,44,68,68.0032662620069,2,1.99905503500486,Patient,0,active,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_44.jpg,Patient_active_44.jpg
25,fake,1,A,12,70,70.002797564026,2,1.99965547595639,Agent,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Agent_active_12.jpg
26,fake,1,A,24,72,72.0029119119863,2,1.99994742899435,Agent,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Agent_active_24.jpg
,fake,1,A,NA,74,74.003300987999,4,3.99983955698553,0,NA,,NA,NA,NA,NA,NA,,
27,fake,1,A,21,78,78.0037313299836,2,1.99956466100411,Patient,1,passive,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_21.jpg,Patient_passive_21.jpg
28,fake,1,A,32,80,80.0039359049988,2,1.99822369700996,Patient,1,passive,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_32.jpg,Patient_passive_32.jpg
29,fake,1,A,3,82,82.0025954450248,2,1.99978131696116,Agent,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Agent_active_3.jpg
,fake,1,A,NA,84,84.0027803010307,4,4.00250176596455,0,NA,,NA,NA,NA,NA,NA,,
30,fake,1,A,27,88,88.0058075850247,2,1.99692362098722,Patient,1,passive,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_27.jpg,Patient_passive_27.jpg
31,fake,1,A,34,90,90.0031454620184,2,1.99961146397982,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg
32,fake,1,A,35,92,92.0031881909817,2,2.00077366601909,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg
33,fake,1,A,20,94,94.0045204680064,2,1.99765059398487,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg
,fake,1,A,NA,96,96.0025949780247,4,3.99969238799531,0,NA,,NA,NA,NA,NA,NA,,
34,fake,1,A,22,100,100.002824578027,2,1.99920609296532,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg
35,fake,1,A,60,102,102.002439001983,2,1.99978090100922,Agent,1,passive,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_60.jpg,Agent_passive_60.jpg
,fake,1,A,NA,104,104.002762138029,2,1.99988760997076,0,NA,,NA,NA,NA,NA,NA,,
36,fake,1,A,38,106,106.003306524013,2,1.99938686197856,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg
,fake,1,A,NA,108,108.003102777002,2,1.99945334199583,0,NA,,NA,NA,NA,NA,NA,,
37,fake,1,A,37,110,110.003053055028,2,1.99931101198308,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg
38,fake,1,A,33,112,112.00275889301,2,1.99914236000041,Patient,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Patient_passive_33.jpg
39,fake,1,A,25,114,114.002301560016,2,2.00116009695921,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg
,fake,1,A,NA,116,116.004084349028,2,1.99806704296498,0,NA,,NA,NA,NA,NA,NA,,
40,fake,1,A,40,118,118.002638102975,2,2.00000037701102,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg
41,fake,1,A,18,120,120.003161137982,2,1.99905881501036,Agent,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Agent_passive_18.jpg
42,fake,1,A,49,122,122.002657777979,2,1.99993287102552,Agent,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Agent_passive_49.jpg
,fake,1,A,NA,124,124.003049450985,2,1.99926669104025,0,NA,,NA,NA,NA,NA,NA,,
43,fake,1,A,45,126,126.002787081001,2,1.99912389100064,Agent,1,passive,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_45.jpg,Agent_passive_45.jpg
44,fake,1,A,53,128,128.002332928008,2,2.00040899601299,Patient,0,active,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_53.jpg,Patient_active_53.jpg
45,fake,1,A,7,130,130.003155636019,2,2.00112872995669,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg
46,fake,1,A,40,132,132.005102186988,2,1.99756619898835,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg
47,fake,1,A,17,134,134.003085114993,2,1.99965566798346,Patient,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Patient_active_17.jpg
,fake,1,A,NA,136,136.003260162019,2,1.99932873400394,0,NA,,NA,NA,NA,NA,NA,,
48,fake,1,A,39,138,138.003055822977,2,1.99962393305032,Patient,0,active,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_39.jpg,Patient_active_39.jpg
,fake,1,A,NA,140,140.003156967985,4,3.99891223403392,0,NA,,NA,NA,NA,NA,NA,,
49,fake,1,A,54,144,144.002533902996,2,2.00011690199608,Patient,1,passive,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_54.jpg,Patient_passive_54.jpg
50,fake,1,A,19,146,146.003455942031,2,1.99856139795156,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg
51,fake,1,A,46,148,148.002493972017,2,1.99973611097084,Agent,1,passive,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_46.jpg,Agent_passive_46.jpg
52,fake,1,A,18,150,150.002707365027,2,1.99973990896251,Patient,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Patient_passive_18.jpg
53,fake,1,A,50,152,152.002937240002,2,1.99921571399318,Agent,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Agent_active_50.jpg
,fake,1,A,NA,154,154.00274471601,2,1.99932018399704,0,NA,,NA,NA,NA,NA,NA,,
54,fake,1,A,29,156,156.002531594015,2,2.00028097600443,Patient,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Patient_active_29.jpg
55,fake,1,A,4,158,158.003274998977,2,1.9992573580239,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg
,fake,1,A,NA,160,160.002949577989,2,1.99900744803017,0,NA,,NA,NA,NA,NA,NA,,
56,fake,1,A,5,162,162.002414693998,2,1.9999818810029,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg
57,fake,1,A,43,164,164.002821440983,2,2.00008792901644,Patient,1,passive,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_43.jpg,Patient_passive_43.jpg
,fake,1,A,NA,166,166.00351477298,4,3.99852715805173,0,NA,,NA,NA,NA,NA,NA,,
58,fake,1,A,26,170,170.002549087978,2,1.99932785204146,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg
59,fake,1,A,26,172,172.00230254198,2,1.99977826100076,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg
,fake,1,A,NA,174,174.00250389002,2,1.99931645096513,0,NA,,NA,NA,NA,NA,NA,,
60,fake,1,A,8,176,176.002296874009,2,1.9998404859798,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg
,fake,1,A,NA,178,178.002553512983,2,1.99924432602711,0,NA,,NA,NA,NA,NA,NA,,
61,fake,1,A,15,180,180.002274806029,2,1.99966282700188,Patient,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Patient_passive_15.jpg
62,fake,1,A,6,182,182.002377611003,2,2.00071109697456,Agent,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Agent_active_6.jpg
63,fake,1,A,17,184,184.003610219981,2,1.99865348404273,Agent,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Agent_active_17.jpg
,fake,1,A,NA,186,186.002682521008,6,5.99984849599423,0,NA,,NA,NA,NA,NA,NA,,
64,fake,1,A,10,192,192.002984459978,2,1.99904212303227,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg
65,fake,1,A,6,194,194.002446472005,2,1.99984282301739,Patient,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Patient_active_6.jpg
,fake,1,A,NA,196,196.002710265981,4,3.99974854604807,0,NA,,NA,NA,NA,NA,NA,,
66,fake,1,A,31,200,200.002909137984,2,1.99942261603428,Patient,1,passive,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_passive_31.jpg,Patient_passive_31.jpg
67,fake,1,A,38,202,202.002818110981,2,1.99946954101324,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg
68,fake,1,A,46,204,204.002706223982,2,1.99913554801606,Patient,1,passive,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_46.jpg,Patient_passive_46.jpg
69,fake,1,A,52,206,206.002256345004,2,2.00067456200486,Patient,1,passive,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_52.jpg,Patient_passive_52.jpg
70,fake,1,A,42,208,208.003454399004,2,1.99989918497158,Patient,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Patient_active_42.jpg
71,fake,1,A,36,210,210.003893735004,2,1.99838861799799,Patient,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Patient_active_36.jpg
,fake,1,A,NA,212,212.002714211005,2,1.99956069799373,0,NA,,NA,NA,NA,NA,NA,,
72,fake,1,A,60,214,214.002714866016,2,1.99944166600471,Patient,1,passive,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_60.jpg,Patient_passive_60.jpg
73,fake,1,A,41,216,216.002526518016,2,2.00033725996036,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg
74,fake,1,A,23,218,218.003420074005,2,1.99920840997947,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg
75,fake,1,A,1,220,220.003051213978,2,1.99950643104967,Patient,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Patient_active_1.jpg
76,fake,1,A,51,222,222.002961922029,2,1.99885709397495,Patient,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Patient_active_51.jpg
77,fake,1,A,2,224,224.002235450025,2,2.00191802199697,Patient,0,active,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_active_2.jpg,Patient_active_2.jpg
78,fake,1,A,28,226,226.004867381009,2,1.99760475399671,Agent,0,active,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_28.jpg,Agent_active_28.jpg
,fake,1,A,NA,228,228.002867055999,2,1.99945704202401,0,NA,,NA,NA,NA,NA,NA,,
79,fake,1,A,47,230,230.00278754998,2,1.99927923601354,Agent,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Agent_passive_47.jpg
,fake,1,A,NA,232,232.00249704899,2,2.00034618703648,0,NA,,NA,NA,NA,NA,NA,,
80,fake,1,A,57,234,234.003340190975,2,1.99919125705492,Patient,0,active,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_active_57.jpg,Patient_active_57.jpg
,fake,1,A,NA,236,236.002943440981,2,1.99942467804067,0,NA,,NA,NA,NA,NA,NA,,
81,fake,1,A,45,238,238.002781797026,2,1.99907304096268,Patient,1,passive,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_45.jpg,Patient_passive_45.jpg
,fake,1,A,NA,240,240.002273516031,2,1.99963185098022,0,NA,,NA,NA,NA,NA,NA,,
82,fake,1,A,14,242,242.002350528026,2,2.00011023000116,Agent,1,passive,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_14.jpg,Agent_passive_14.jpg
83,fake,1,A,33,244,244.00288571103,2,1.99932584696217,Agent,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Agent_passive_33.jpg
,fake,1,A,NA,246,246.002629333991,2,1.99926749401493,0,NA,,NA,NA,NA,NA,NA,,
84,fake,1,A,49,248,248.002345930028,2,2.00013974896865,Patient,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Patient_passive_49.jpg
,fake,1,A,NA,250,250.002947397006,2,1.99971664801706,0,NA,,NA,NA,NA,NA,NA,,
85,fake,1,A,16,252,252.003091168008,2,1.99945346999448,Patient,1,passive,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_16.jpg,Patient_passive_16.jpg
,fake,1,A,NA,254,254.002966209024,2,1.99938334000763,0,NA,,NA,NA,NA,NA,NA,,
86,fake,1,A,47,256,256.00278968201,2,1.99905871099327,Patient,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Patient_passive_47.jpg
87,fake,1,A,44,258,258.00226851803,2,2.00028598599602,Agent,0,active,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_44.jpg,Agent_active_44.jpg
88,fake,1,A,34,260,260.002974259027,2,1.99909333098913,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg
,fake,1,A,NA,262,262.002490871004,2,1.99993545602774,0,NA,,NA,NA,NA,NA,NA,,
89,fake,1,A,48,264,264.002867713978,2,1.99863120802911,Agent,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Agent_passive_48.jpg
90,fake,1,A,58,266,266.00186973298,2,2.00056763802422,Patient,1,passive,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_58.jpg,Patient_passive_58.jpg
,fake,1,A,NA,268,268.002843966999,4,3.99898428301094,0,NA,,NA,NA,NA,NA,NA,,
91,fake,1,A,29,272,272.002373747004,2,1.99951461300952,Agent,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Agent_active_29.jpg
92,fake,1,A,53,274,274.002311563992,2,2.00036931602517,Agent,0,active,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_53.jpg,Agent_active_53.jpg
93,fake,1,A,1,276,276.003100914997,2,1.99961449002149,Agent,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Agent_active_1.jpg
94,fake,1,A,41,278,278.003146530013,2,1.99891570297768,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg
95,fake,1,A,37,280,280.00248225301,2,1.99999611399835,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg
,fake,1,A,NA,282,282.002892492979,2,1.99936014402192,0,NA,,NA,NA,NA,NA,NA,,
96,fake,1,A,21,284,284.002835169027,2,2.00018888496561,Agent,1,passive,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_21.jpg,Agent_passive_21.jpg
97,fake,1,A,28,286,286.003489235009,2,1.99911047500791,Patient,0,active,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_28.jpg,Patient_active_28.jpg
,fake,1,A,NA,288,288.003018488991,2,1.9989854079904,0,NA,,NA,NA,NA,NA,NA,,
98,fake,1,A,36,290,290.00246663799,2,2.0001350879902,Agent,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Agent_active_36.jpg
,fake,1,A,NA,292,292.003055575013,2,1.99977801297791,0,NA,,NA,NA,NA,NA,NA,,
99,fake,1,A,32,294,294.003390734026,2,1.99877114099218,Agent,1,passive,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_32.jpg,Agent_passive_32.jpg
100,fake,1,A,56,296,296.002577545994,2,1.99960536800791,Patient,0,active,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_56.jpg,Patient_active_56.jpg
101,fake,1,A,50,298,298.002613460005,2,2.00016544002574,Patient,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Patient_active_50.jpg
,fake,1,A,NA,300,300.003200335021,2,1.9987325000111,0,NA,,NA,NA,NA,NA,NA,,
102,fake,1,A,13,302,302.002359081001,2,1.99975875299424,Agent,0,active,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_13.jpg,Agent_active_13.jpg
,fake,1,A,NA,304,304.002535655978,6,5.99919918301748,0,NA,,NA,NA,NA,NA,NA,,
103,fake,1,A,39,310,310.00215644401,2,2.00000348000322,Agent,0,active,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_39.jpg,Agent_active_39.jpg
104,fake,1,A,10,312,312.002622121014,2,1.99929865798913,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg
105,fake,1,A,15,314,314.002316133992,2,2.0001107249991,Agent,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Agent_passive_15.jpg
106,fake,1,A,23,316,316.002832541009,2,1.99969699297799,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg
,fake,1,A,NA,318,318.002951356,6,5.99946298100986,0,NA,,NA,NA,NA,NA,NA,,
107,fake,1,A,12,324,324.002853856015,2,1.99906879197806,Patient,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Patient_active_12.jpg
108,fake,1,A,11,326,326.002348934999,2,2.00025783397723,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg
109,fake,1,A,11,328,328.003032444976,2,1.99981327803107,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg
,fake,1,A,NA,330,330.003498429025,2,1.99875022296328,0,NA,,NA,NA,NA,NA,NA,,
110,fake,1,A,22,332,332.002680754988,2,1.99987579201115,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg
111,fake,1,A,59,334,334.003021718992,2,2.00056796101853,Patient,1,passive,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_59.jpg,Patient_passive_59.jpg
112,fake,1,A,56,336,336.004298494023,2,1.99755595397437,Agent,0,active,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_56.jpg,Agent_active_56.jpg
113,fake,1,A,55,338,338.002273665974,2,1.99968512903433,Agent,0,active,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_55.jpg,Agent_active_55.jpg
,fake,1,A,NA,340,340.002376254008,2,1.99952504999237,0,NA,,NA,NA,NA,NA,NA,,
114,fake,1,A,5,342,342.002309990989,2,1.9997409239877,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg
115,fake,1,A,14,344,344.002496423025,2,1.99981589097297,Patient,1,passive,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_14.jpg,Patient_passive_14.jpg
,fake,1,A,NA,346,346.00273759698,2,2.00023787800455,0,NA,,NA,NA,NA,NA,NA,,
