Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
22,FED_20170825a_3T2,,C,7,142,142.002709008986,4,3.99761276101344,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
23,FED_20170825a_3T2,,C,25,146,146.000955256983,4,3.99966918100836,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
,FED_20170825a_3T2,,C,NA,150,150.001267257991,4,4.0003433060192,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,FED_20170825a_3T2,,C,25,154,154.002368710993,4,3.99820665200241,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
25,FED_20170825a_3T2,,C,22,158,158.001215178985,4,4.00151539902436,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,FED_20170825a_3T2,,C,NA,162,162.003620008996,6,5.99857840899494,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
26,FED_20170825a_3T2,,C,7,168,168.002926477988,4,3.99873622501036,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
,FED_20170825a_3T2,,C,NA,172,172.00229992799,2,2.00017815901083,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
27,FED_20170825a_3T2,,C,25,174,174.003206986003,4,3.99833982999553,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
,FED_20170825a_3T2,,C,NA,178,178.002192946005,2,2.0007715219981,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
28,FED_20170825a_3T2,,C,10,180,180.00375225101,4,3.99667263598531,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,,
,FED_20170825a_3T2,,C,NA,184,184.001063767995,4,4.00158234499395,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
29,FED_20170825a_3T2,,C,26,188,188.003425200994,4,3.99703051600954,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
30,FED_20170825a_3T2,,C,34,192,192.001101509988,4,4.00021118600853,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,
,FED_20170825a_3T2,,C,NA,196,196.001960247988,2,2.00011376000475,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,FED_20170825a_3T2,,C,35,198,198.002711145004,4,3.99896397799603,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
32,FED_20170825a_3T2,,C,5,202,202.002320253989,4,3.99874700201326,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
33,FED_20170825a_3T2,,C,7,206,206.001734374004,4,3.99902387798647,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
34,FED_20170825a_3T2,,C,37,210,210.00139717001,4,4.00005121398135,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
,FED_20170825a_3T2,,C,NA,214,214.002094763011,2,2.00102233397774,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,FED_20170825a_3T2,,C,25,216,216.003757803002,4,3.99689322800259,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
36,FED_20170825a_3T2,,C,4,220,220.001293348992,4,3.99990714699379,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
,FED_20170825a_3T2,,C,NA,224,224.001861639001,4,4.00023994999356,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
37,FED_20170825a_3T2,,C,26,228,228.002744739992,4,3.99879239700385,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,FED_20170825a_3T2,,C,NA,232,232.002182122989,4,3.99980231001973,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
38,FED_20170825a_3T2,,C,37,236,236.002629342984,4,3.9988790040079,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
,FED_20170825a_3T2,,C,NA,240,240.002152050991,4,3.99961322700256,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,FED_20170825a_3T2,,C,8,244,244.002409501991,4,3.99841617999482,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
,FED_20170825a_3T2,,C,NA,248,248.001467841008,2,2.00093311298406,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,FED_20170825a_3T2,,C,10,250,250.003042433993,4,3.99820492501021,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
41,FED_20170825a_3T2,,C,5,254,254.001893423992,4,3.99848757500877,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
,FED_20170825a_3T2,,C,NA,258,258.00102647001,8,8.00122509797802,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,FED_20170825a_3T2,,C,8,266,266.002960944985,4,3.99745966499904,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
,FED_20170825a_3T2,,C,NA,270,270.001072168001,2,2.00191439298214,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,FED_20170825a_3T2,,C,7,272,272.00362962301,4,3.99684471599176,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
44,FED_20170825a_3T2,,C,23,276,276.001125334005,4,3.99919114500517,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
45,FED_20170825a_3T2,,C,19,280,280.000964228006,4,3.999918927002,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,,
46,FED_20170825a_3T2,,C,8,284,284.001527060987,4,3.99936097700265,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
47,FED_20170825a_3T2,,C,38,288,288.001539632998,4,3.99921157100471,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
,FED_20170825a_3T2,,C,NA,292,292.00139412799,6,6.00158057399676,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
48,FED_20170825a_3T2,,C,34,298,298.003617006994,4,3.99790191499051,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
,FED_20170825a_3T2,,C,NA,302,302.002159021999,2,2.00068076100433,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
49,FED_20170825a_3T2,,C,23,304,304.003478558006,10,9.99752832000377,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,Y,Y
,FED_20170825a_3T2,,C,NA,314,314.001666063006,2,2.00033572199754,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,FED_20170825a_3T2,,C,4,316,316.002630473988,4,3.99831827101298,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
51,FED_20170825a_3T2,,C,5,320,320.001589852007,4,3.99980561298435,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
52,FED_20170825a_3T2,,C,35,324,324.002036771999,4,3.99897924199468,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
,FED_20170825a_3T2,,C,NA,328,328.001660325011,6,6.00075079698581,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
53,FED_20170825a_3T2,,C,38,334,334.003053466993,4,3.99839794301079,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
54,FED_20170825a_3T2,,C,40,338,338.002084040985,4,3.99971866401029,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,
,FED_20170825a_3T2,,C,NA,342,342.002444990998,4,4.00000344199361,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
55,FED_20170825a_3T2,,C,11,346,346.003081080999,4,3.99724267600686,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
56,FED_20170825a_3T2,,C,19,350,350.000967214,10,10.0004974860058,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,Y,Y
,FED_20170825a_3T2,,C,NA,360,360.002120610996,2,1.99957702000393,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
57,FED_20170825a_3T2,,C,35,362,362.002333659009,10,9.99961755299591,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,Y,N
,FED_20170825a_3T2,,C,NA,372,372.002614958008,2,2.00058403197909,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
