Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
40,debug,,D,11,5.2,5.22414222100087,0.08,0.0803751049988932,Patient,1,flipped,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_11.jpg,Patient_flipped_11.jpg,,
41,debug,,D,22,5.28,5.30511070100147,0.08,0.0821192509993125,Patient,1,flipped,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_22.jpg,Patient_flipped_22.jpg,,
,debug,,D,NA,5.36,5.3878282020014,0.04,0.0159892069987109,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,debug,,D,38,5.4,5.40441642400037,0.08,0.117500524000206,Patient,0,orig,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_38.jpg,Patient_orig_38.jpg,,
,debug,,D,NA,5.48,5.52251049500046,0.04,0.0131876649993501,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,debug,,D,41,5.52,5.5360895520007,0.08,0.117559013999198,Agent,1,flipped,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_41.jpg,Agent_flipped_41.jpg,,
44,debug,,D,34,5.6,5.65424795400031,0.2,0.14689584900043,Agent,0,orig,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_orig_34.jpg,Agent_orig_34.jpg,,N
,debug,,D,NA,5.8,5.80145983800139,0.04,0.0402048799987824,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,debug,,D,5,5.84,5.84199293500023,0.08,0.111996302999614,Patient,0,orig,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_orig_5.jpg,Patient_orig_5.jpg,,
46,debug,,D,20,5.92,5.95458876700104,0.08,0.0827333279994491,Agent,1,flipped,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_20.jpg,Agent_flipped_20.jpg,,
47,debug,,D,35,6,6.03791679200003,0.08,0.0835643420014094,Patient,1,flipped,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_35.jpg,Patient_flipped_35.jpg,,
48,debug,,D,35,6.08,6.12206916100149,0.08,0.049767875998441,Patient,0,orig,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_35.jpg,Patient_orig_35.jpg,,
49,debug,,D,38,6.16,6.17242578400146,0.08,0.0829006599997228,Agent,1,flipped,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_38.jpg,Agent_flipped_38.jpg,,
,debug,,D,NA,6.24,6.25592454599973,0.12,0.106848126000841,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,debug,,D,40,6.36,6.36315701500098,0.2,0.197563280000395,Agent,0,orig,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_orig_40.jpg,Agent_orig_40.jpg,,N
,debug,,D,NA,6.56,6.56105385200135,0.04,0.0415449799984344,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,debug,,D,26,6.6,6.60303584100075,0.08,0.117750010000236,Agent,0,orig,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_orig_26.jpg,Agent_orig_26.jpg,,
,debug,,D,NA,6.68,6.72138169400023,0.04,0.0160775290005404,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,debug,,D,37,6.72,6.73806097000124,0.08,0.0833834629993362,Patient,1,flipped,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_37.jpg,Patient_flipped_37.jpg,,
53,debug,,D,20,6.8,6.82204108100086,0.08,0.082736558999386,Agent,0,orig,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_orig_20.jpg,Agent_orig_20.jpg,,
,debug,,D,NA,6.88,6.90538810200087,0.08,0.0565427479996288,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,debug,,D,37,6.96,6.96225578400117,0.08,0.0918035479990067,Agent,1,flipped,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_37.jpg,Agent_flipped_37.jpg,,
55,debug,,D,26,7.04,7.05466547500146,0.08,0.0837662349986203,Agent,1,flipped,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_26.jpg,Agent_flipped_26.jpg,,
,debug,,D,NA,7.12,7.13909471800071,0.04,0.0227828040005988,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
56,debug,,D,37,7.16,7.16230476700002,0.08,0.0911883290009428,Agent,0,orig,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_orig_37.jpg,Agent_orig_37.jpg,,
57,debug,,D,11,7.24,7.25409527300144,0.08,0.0827680229995167,Agent,1,flipped,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_11.jpg,Agent_flipped_11.jpg,,
,debug,,D,NA,7.32,7.33746717000031,0.08,0.064590384999974,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,debug,,D,11,7.4,7.40238184300142,0.08,0.136192265999853,Agent,0,orig,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_orig_11.jpg,Agent_orig_11.jpg,,
,debug,,D,NA,7.48,7.53917163700135,0.12,0.063019279999935,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,debug,,D,41,7.6,7.60251400200104,0.08,0.11920913799986,Agent,0,orig,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_41.jpg,Agent_orig_41.jpg,,
60,debug,,D,11,7.68,7.72232033300133,0.08,0.0494942379991699,Patient,0,orig,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_orig_11.jpg,Patient_orig_11.jpg,,
,debug,,D,NA,7.76,7.77240597899981,0.12,0.110116354000638,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,debug,,D,37,7.88,7.88284571599979,0.08,0.088962004001587,Patient,0,orig,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_orig_37.jpg,Patient_orig_37.jpg,,
,debug,,D,NA,7.96,7.97240275000149,0.08,0.0702124370000092,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
62,debug,,D,25,8.04,8.04296679700019,0.08,0.0954358199996932,Agent,0,orig,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_25.jpg,Agent_orig_25.jpg,,
63,debug,,D,4,8.12,8.13901728600104,0.08,0.0820028260004619,Patient,1,flipped,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_flipped_4.jpg,Patient_flipped_4.jpg,,
64,debug,,D,38,8.2,8.22161600900108,0.08,0.0829351169995789,Patient,1,flipped,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_38.jpg,Patient_flipped_38.jpg,,
65,debug,,D,8,8.28,8.30514997499995,0.2,0.175531943999886,Agent,1,flipped,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_8.jpg,Agent_flipped_8.jpg,,N
66,debug,,D,7,8.48,8.48102779500005,0.08,0.0908998520008026,Patient,0,orig,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_7.jpg,Patient_orig_7.jpg,,
67,debug,,D,34,8.56,8.57252516500012,0.2,0.187789757001156,Patient,1,flipped,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_34.jpg,Patient_flipped_34.jpg,,N
,debug,,D,NA,8.76,8.76064646000123,0.08,0.0809941009993054,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
68,debug,,D,40,8.84,8.84196612300002,0.2,0.199058812000658,Agent,1,flipped,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_40.jpg,Agent_flipped_40.jpg,,N
,debug,,D,NA,9.04,9.04133533800086,0.04,0.0405435640004725,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
69,debug,,D,26,9.08,9.08220154199989,0.2,0.19885820700074,Patient,0,orig,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_orig_26.jpg,Patient_orig_26.jpg,,N
70,debug,,D,25,9.28,9.28141495400087,0.08,0.090457943999354,Agent,1,flipped,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_25.jpg,Agent_flipped_25.jpg,,
71,debug,,D,23,9.36,9.37254030599979,0.08,0.0827870190005342,Patient,1,flipped,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,debug,,D,NA,9.44,9.45592342600139,0.04,0.0263791729994409,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
72,debug,,D,35,9.48,9.48273350999989,0.08,0.0885909850003372,Agent,0,orig,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_orig_35.jpg,Agent_orig_35.jpg,,
,debug,,D,NA,9.56,9.57192676500017,0.04,0.0302229380013159,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
