Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
,sentencecheck,,B,NA,36,36.0016778990102,4,4.00052263299585,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
9,sentencecheck,,B,8,40,40.0026579510013,4,3.99847878300352,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
10,sentencecheck,,B,26,44,44.0015785090218,4,3.99910015898058,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
11,sentencecheck,,B,7,48,48.0011884110281,4,4.00044726699707,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
12,sentencecheck,,B,4,52,52.0022468460083,10,9.9985917689919,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,N,N
,sentencecheck,,B,NA,62,62.0012138780148,2,2.00138745299773,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
13,sentencecheck,,B,19,64,64.0031069040124,4,3.99796982298722,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
14,sentencecheck,,B,37,68,68.0015349800233,4,3.99896659998922,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,,
,sentencecheck,,B,NA,72,72.0009115790017,4,4.00179006002145,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
15,sentencecheck,,B,20,76,76.0030802950205,4,3.99793478898937,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
,sentencecheck,,B,NA,80,80.0015259770153,2,2.00092722399859,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
16,sentencecheck,,B,25,82,82.0028285630106,4,3.99880083699827,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
17,sentencecheck,,B,22,86,86.0021384650026,4,3.99894832001883,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,sentencecheck,,B,NA,90,90.0014968320029,6,6.00158717000159,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,sentencecheck,,B,10,96,96.0036365390115,4,3.99700094701257,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,,
,sentencecheck,,B,NA,100,100.001030960004,2,2.00085811800091,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
19,sentencecheck,,B,11,102,102.002268225013,4,3.99818372100708,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,sentencecheck,,B,NA,106,106.000791747007,2,2.00187469299999,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
20,sentencecheck,,B,26,108,108.003042320022,4,3.99825351699837,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,,
21,sentencecheck,,B,22,112,112.001740550011,10,9.99916700800532,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg,,N
22,sentencecheck,,B,25,122,122.001299573021,4,3.99998936298653,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
23,sentencecheck,,B,23,126,126.001692359016,4,3.998776730994,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,,
,sentencecheck,,B,NA,130,130.000862527027,4,4.00139954997576,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,sentencecheck,,B,4,134,134.002636676014,4,3.99843961501028,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
25,sentencecheck,,B,19,138,138.001466633024,4,3.99885709799128,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,,
,sentencecheck,,B,NA,142,142.000694939023,4,4.0011062269914,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
26,sentencecheck,,B,5,146,146.002190691011,10,9.99840976900305,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,N
27,sentencecheck,,B,34,156,156.001021742006,4,4.00006620300701,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,
,sentencecheck,,B,NA,160,160.001460943022,2,2.00095081498148,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
28,sentencecheck,,B,40,162,162.002813034022,4,3.99822942400351,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,
29,sentencecheck,,B,25,166,166.001441973,4,3.99892581201857,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
,sentencecheck,,B,NA,170,170.000777520007,6,6.00064572400879,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
30,sentencecheck,,B,22,176,176.001815996016,4,3.99881168699358,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,sentencecheck,,B,NA,180,180.001036698028,2,2.00074924397632,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,sentencecheck,,B,5,182,182.002187229024,4,3.9989482179808,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
32,sentencecheck,,B,40,186,186.001557731011,4,3.9988450279925,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg,,
,sentencecheck,,B,NA,190,190.000771222025,10,10.0015736569767,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
33,sentencecheck,,B,5,200,200.002736822003,4,3.99779371201294,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
,sentencecheck,,B,NA,204,204.000902918022,4,4.00135991198476,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
34,sentencecheck,,B,11,208,208.002664739004,10,9.99820774002001,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,N
,sentencecheck,,B,NA,218,218.001244037005,4,4.00053486699471,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,sentencecheck,,B,38,222,222.002167177008,10,9.99901705601951,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,N,Y
,sentencecheck,,B,NA,232,232.001560089004,2,2.00002421002137,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
36,sentencecheck,,B,10,234,234.00197870101,4,3.999271719018,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
,sentencecheck,,B,NA,238,238.001814909017,10,10.0002169919899,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
37,sentencecheck,,B,38,248,248.002416231,4,3.99878187102149,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
38,sentencecheck,,B,22,252,252.001565331011,4,3.99887933401624,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg,,
39,sentencecheck,,B,20,256,256.000978180004,4,4.00006864801981,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg,,
,sentencecheck,,B,NA,260,260.001384680014,4,4.00035566900624,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,sentencecheck,,B,41,264,264.002138142008,4,3.99836344699725,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
41,sentencecheck,,B,37,268,268.000871604017,4,3.99952046698309,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg,,
,sentencecheck,,B,NA,272,272.000787429017,6,6.00141286000144,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,sentencecheck,,B,23,278,278.002602590015,10,9.99818114101072,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,N
,sentencecheck,,B,NA,288,288.001173207012,2,2.00134782100213,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,sentencecheck,,B,19,290,290.003046259022,4,3.99756163998973,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
44,sentencecheck,,B,38,294,294.001014568028,4,4.0000774449727,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
,sentencecheck,,B,NA,298,298.001490943017,10,10.0000726089929,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,sentencecheck,,B,37,308,308.001987091004,10,9.99910470601753,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,N
46,sentencecheck,,B,10,318,318.001512760005,4,3.99880992699764,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
47,sentencecheck,,B,4,322,322.000718626019,4,3.99975905299652,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,,
,sentencecheck,,B,NA,326,326.000849102013,2,2.00169847800862,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
48,sentencecheck,,B,34,328,328.002974285017,4,3.99814241300919,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
49,sentencecheck,,B,7,332,332.001487682021,4,3.99888058699435,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
50,sentencecheck,,B,35,336,336.000737232011,4,3.99999583500903,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
51,sentencecheck,,B,40,340,340.001100235007,4,4.00001074399916,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,
,sentencecheck,,B,NA,344,344.001475867,4,4.00005838301149,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,sentencecheck,,B,20,348,348.001936755027,4,3.9984915679961,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
53,sentencecheck,,B,26,352,352.000805664022,4,4.00009153099381,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,sentencecheck,,B,NA,356,356.00126143801,2,2.00064960599411,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,sentencecheck,,B,4,358,358.002294402017,4,3.99804825001047,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
55,sentencecheck,,B,37,362,362.000708459003,4,3.99997876101406,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
56,sentencecheck,,B,8,366,366.001053113025,4,3.99954652198358,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
,sentencecheck,,B,NA,370,370.000937288016,4,4.001451041986,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
57,sentencecheck,,B,26,374,374.00275100302,4,3.99858672899427,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,sentencecheck,,B,NA,378,378.001675472013,2,1.99986734701088,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,sentencecheck,,B,19,380,380.001897137001,4,3.99863318301504,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,,
59,sentencecheck,,B,7,384,384.000862471003,4,4.00053083102102,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
60,sentencecheck,,B,8,388,388.001752510027,4,3.9993030539772,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,
61,sentencecheck,,B,10,392,392.001394031016,4,3.99956644300255,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
,sentencecheck,,B,NA,396,396.001290835004,2,2.00070659100311,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
62,sentencecheck,,B,35,398,398.002357429999,4,3.99853080700268,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
,sentencecheck,,B,NA,402,402.001223790023,2,2.00069277299917,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
63,sentencecheck,,B,11,404,404.002275669016,4,3.99861714299186,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
64,sentencecheck,,B,23,408,408.001227344008,4,3.99992730299709,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg,,
,sentencecheck,,B,NA,412,412.001514911011,4,4.00000639201608,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
65,sentencecheck,,B,34,416,416.001881866017,4,3.99880035300157,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,
,sentencecheck,,B,NA,420,420.001049028011,2,2.00053040799685,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
66,sentencecheck,,B,20,422,422.001942713017,4,3.99840028700419,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
,sentencecheck,,B,NA,426,426.000673651026,4,4.00091793498723,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
67,sentencecheck,,B,23,430,430.00194223001,4,3.99885740099126,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
,sentencecheck,,B,NA,434,434.001135421015,4,4.00259035799536,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
68,sentencecheck,,B,35,438,438.004214333021,4,3.99678336599027,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,
69,sentencecheck,,B,35,442,442.001331107022,4,3.99962650699308,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
,sentencecheck,,B,NA,446,446.001289847016,4,4.00040515098954,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
70,sentencecheck,,B,25,450,450.002047832008,4,3.99863390199607,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
71,sentencecheck,,B,11,454,454.001033226028,4,4.00001460398198,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg,,
,sentencecheck,,B,NA,458,458.001381540002,6,6.00020136300009,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
72,sentencecheck,,B,41,464,464.001920760027,10,9.99952870397829,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg,,N
,sentencecheck,,B,NA,474,474.001793843025,6,6.00080466698273,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
