Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
40,sentencecheck,,D,11,260,260.002393231,4,3.9992215980019,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
41,sentencecheck,,D,22,264,264.002066982008,4,3.9992799150059,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,sentencecheck,,D,NA,268,268.001805918,2,2.0017511100159,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,sentencecheck,,D,38,270,270.004002924019,4,3.9973420209717,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
,sentencecheck,,D,NA,274,274.001992870995,2,2.00013171500177,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,sentencecheck,,D,41,276,276.002458745003,4,3.99851295299595,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
44,sentencecheck,,D,34,280,280.001325910009,10,9.99983338901075,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,N
,sentencecheck,,D,NA,290,290.001553261012,2,2.00072999100666,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,sentencecheck,,D,5,292,292.002687522006,4,3.99860401099431,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
46,sentencecheck,,D,20,296,296.001640928007,4,3.9993987439957,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
47,sentencecheck,,D,35,300,300.001399767993,4,3.99980059001246,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
48,sentencecheck,,D,35,304,304.001888974017,4,3.99937443897943,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
49,sentencecheck,,D,38,308,308.001634943008,4,3.99938683598884,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,sentencecheck,,D,NA,312,312.001425027003,6,6.00016526901163,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,sentencecheck,,D,40,318,318.001964338007,10,9.99913852999453,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,N
,sentencecheck,,D,NA,328,328.001582936995,2,2.00020201300504,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,sentencecheck,,D,26,330,330.002222840994,4,3.99887260299874,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,sentencecheck,,D,NA,334,334.001702976006,2,2.00019287699251,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,sentencecheck,,D,37,336,336.002331130003,4,3.99893713300116,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
53,sentencecheck,,D,20,340,340.00170165801,4,3.99970459600445,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
,sentencecheck,,D,NA,344,344.001791440009,4,4.00064549999661,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,sentencecheck,,D,37,348,348.002830379992,4,3.99835206300486,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,,
55,sentencecheck,,D,26,352,352.001844657992,4,3.99958815102582,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,sentencecheck,,D,NA,356,356.001856406016,2,2.00041602598503,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
56,sentencecheck,,D,37,358,358.002781290998,4,3.99899973001448,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
57,sentencecheck,,D,11,362,362.002555362997,4,3.99937389499974,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg,,
,sentencecheck,,D,NA,366,366.002577072999,4,3.99971486901632,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,sentencecheck,,D,11,370,370.002738821,4,3.9985907440132,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
,sentencecheck,,D,NA,374,374.001747266011,6,6.00039731900324,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,sentencecheck,,D,41,380,380.002529185003,4,3.99917139898753,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,
60,sentencecheck,,D,11,384,384.002289650001,4,3.99872332499945,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,sentencecheck,,D,NA,388,388.001445224014,6,6.00242973200511,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,sentencecheck,,D,37,394,394.004469536012,4,3.99693573999684,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg,,
,sentencecheck,,D,NA,398,398.001871954999,4,4.0001584640122,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
62,sentencecheck,,D,25,402,402.002457740018,4,3.99833635098184,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
63,sentencecheck,,D,4,406,406.001406790019,4,3.99987119197613,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
64,sentencecheck,,D,38,410,410.001841026009,4,3.99970884301001,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
65,sentencecheck,,D,8,414,414.002014864003,10,9.99868502400932,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,N
66,sentencecheck,,D,7,424,424.001172591001,4,4.00037639599759,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
67,sentencecheck,,D,34,428,428.001994177001,10,9.99882007201086,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,N
,sentencecheck,,D,NA,438,438.001265928993,4,4.0005059800169,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
68,sentencecheck,,D,40,442,442.002174716996,10,9.99831109601655,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg,,N
,sentencecheck,,D,NA,452,452.000898113009,2,2.00123045398504,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
69,sentencecheck,,D,26,454,454.002512920997,10,9.99899059301242,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,N
70,sentencecheck,,D,25,464,464.002182758006,4,3.99874367000302,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
71,sentencecheck,,D,23,468,468.001267795014,4,3.99990188100492,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
,sentencecheck,,D,NA,472,472.001685730007,2,2.00029539500247,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
72,sentencecheck,,D,35,474,474.002346346999,4,3.99827682401519,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,
,sentencecheck,,D,NA,478,478.000974329014,2,2.00064376299269,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
