Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
,fakefakefkafe,,D,NA,44,44.0013055519958,2,2.00247824299731,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
7,fakefakefkafe,,D,23,46,46.0047768509976,4,3.9967110449943,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg,,
,fakefakefkafe,,D,NA,50,50.002033850993,4,3.99981885899615,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
8,fakefakefkafe,,D,19,54,54.0023905779963,4,3.99846772599267,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
9,fakefakefkafe,,D,8,58,58.0014131639909,4,3.99924527399708,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
10,fakefakefkafe,,D,41,62,62.0012041129958,4,4.00112570599595,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg,,
11,fakefakefkafe,,D,4,66,66.0030379230011,4,3.99804878998839,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
,fakefakefkafe,,D,NA,70,70.0015784179996,12,12.0014368929988,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
12,fakefakefkafe,,D,40,82,82.0038744409976,4,3.99694350500067,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
13,fakefakefkafe,,D,4,86,86.0013251319906,4,4.00003956400906,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
,fakefakefkafe,,D,NA,90,90.0018390929908,4,4.00013075300376,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
14,fakefakefkafe,,D,10,94,94.0024750599987,4,3.99866929699783,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
15,fakefakefkafe,,D,22,98,98.001710520999,4,3.99906999399536,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg,,
16,fakefakefkafe,,D,23,102,102.001309886997,4,3.99999774800381,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,,
,fakefakefkafe,,D,NA,106,106.00178257699,8,8.00233222200768,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
17,fakefakefkafe,,D,25,114,114.004960601989,4,3.99624278300325,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
,fakefakefkafe,,D,NA,118,118.001783143001,4,4.00081235199468,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,fakefakefkafe,,D,34,122,122.003083379997,4,3.99781017799978,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
,fakefakefkafe,,D,NA,126,126.001314480993,2,2.00076467900362,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
19,fakefakefkafe,,D,10,128,128.002536474989,4,3.99839087801229,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
20,fakefakefkafe,,D,10,132,132.001351182,4,3.99996610599919,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
21,fakefakefkafe,,D,20,136,136.001738975989,4,3.99935234201257,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
,fakefakefkafe,,D,NA,140,140.001509260997,2,2.00098022299062,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
22,fakefakefkafe,,D,22,142,142.002941441999,4,3.99760423199041,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,fakefakefkafe,,D,NA,146,146.000963619997,2,2.00110623899673,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
23,fakefakefkafe,,D,8,148,148.002505529992,4,3.99833643100283,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
,fakefakefkafe,,D,NA,152,152.001263362996,8,8.00178520599729,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,fakefakefkafe,,D,41,160,160.003484978995,4,3.99764237500494,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg,,
25,fakefakefkafe,,D,34,164,164.001543569,4,3.99908831799985,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
26,fakefakefkafe,,D,7,168,168.001039729992,4,4.00027263900847,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
27,fakefakefkafe,,D,35,172,172.001780341001,4,3.99936957898899,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
28,fakefakefkafe,,D,38,176,176.001567463987,4,3.99959142300941,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
,fakefakefkafe,,D,NA,180,180.001577808987,6,6.00096892101283,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
29,fakefakefkafe,,D,23,186,186.002977665994,4,3.99920369099709,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
30,fakefakefkafe,,D,40,190,190.002899993997,4,3.99835134200111,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,
,fakefakefkafe,,D,NA,194,194.00174136,4,4.00054579199059,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,fakefakefkafe,,D,7,198,198.002747294988,4,3.99833985400619,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
,fakefakefkafe,,D,NA,202,202.00157865799,2,2.00136640299752,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
32,fakefakefkafe,,D,5,204,204.003405611991,4,3.99742083100136,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
33,fakefakefkafe,,D,22,208,208.001309000989,4,4.00003798400576,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg,,
,fakefakefkafe,,D,NA,212,212.00191441999,6,6.00064985299832,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
34,fakefakefkafe,,D,25,218,218.003025886996,4,3.99751185400237,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
,fakefakefkafe,,D,NA,222,222.001105147996,6,6.00187377499242,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,fakefakefkafe,,D,20,228,228.003440079992,10,9.99797934900562,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg,,
36,fakefakefkafe,,D,8,238,238.001904391,4,3.9995775159914,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
37,fakefakefkafe,,D,5,242,242.002002739988,4,3.99947389800218,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
38,fakefakefkafe,,D,7,246,246.001999527987,4,3.99885437000194,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
,fakefakefkafe,,D,NA,250,250.001424541988,4,4.00094430000172,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,fakefakefkafe,,D,19,254,254.002923027001,4,3.99845381299383,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
,fakefakefkafe,,D,NA,258,258.002101902995,2,2.0003583850048,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,fakefakefkafe,,D,11,260,260.002970767993,4,3.99813774600625,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
41,fakefakefkafe,,D,22,264,264.001683103997,4,3.99949076399207,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,fakefakefkafe,,D,NA,268,268.00183178499,2,2.00041666701145,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,fakefakefkafe,,D,38,270,270.002775582994,4,3.99818079499528,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
,fakefakefkafe,,D,NA,274,274.001532137001,2,2.00178116199095,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,fakefakefkafe,,D,41,276,276.003859201999,4,3.9974954569916,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
44,fakefakefkafe,,D,34,280,280.001923485994,10,9.99988914800633,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,
,fakefakefkafe,,D,NA,290,290.002419692988,2,1.99997905400232,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,fakefakefkafe,,D,5,292,292.002958820987,4,3.99893964700459,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
46,fakefakefkafe,,D,20,296,296.002483614997,4,3.99873128799663,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
47,fakefakefkafe,,D,35,300,300.001793581992,4,3.99896053600241,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
48,fakefakefkafe,,D,35,304,304.001340448987,4,3.99963659900823,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
49,fakefakefkafe,,D,38,308,308.001547298991,4,3.99994459300069,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,fakefakefkafe,,D,NA,312,312.002096543001,6,6.00033162199543,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,fakefakefkafe,,D,40,318,318.002971656999,10,9.99808231600036,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,
,fakefakefkafe,,D,NA,328,328.001602853998,2,2.00119412298955,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,fakefakefkafe,,D,26,330,330.003305309001,4,3.99742116298876,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,fakefakefkafe,,D,NA,334,334.001248579996,2,2.0019034040015,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,fakefakefkafe,,D,37,336,336.00372542,4,3.99723000299127,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
53,fakefakefkafe,,D,20,340,340.001460186992,4,3.99973561400839,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
,fakefakefkafe,,D,NA,344,344.001743759,4,4.00053976399067,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,fakefakefkafe,,D,37,348,348.002861363988,4,3.99808351800311,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,,
55,fakefakefkafe,,D,26,352,352.001537574994,4,3.99966669699643,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,fakefakefkafe,,D,NA,356,356.001752655997,2,2.00112791899301,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
56,fakefakefkafe,,D,37,358,358.003410027988,4,3.99708503000147,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
57,fakefakefkafe,,D,11,362,362.001024433994,4,3.99967922200449,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg,,
,fakefakefkafe,,D,NA,366,366.001249928988,4,4.00117669600877,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,fakefakefkafe,,D,11,370,370.002949818998,4,3.99776017399563,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
,fakefakefkafe,,D,NA,374,374.001198102997,6,6.00088835399947,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,fakefakefkafe,,D,41,380,380.002596042992,4,3.99861931000487,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,
60,fakefakefkafe,,D,11,384,384.001751200994,4,3.99940605599841,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,fakefakefkafe,,D,NA,388,388.001634197994,6,6.0008885970019,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,fakefakefkafe,,D,37,394,394.002955520991,4,3.99822230300924,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg,,
,fakefakefkafe,,D,NA,398,398.001632981992,4,4.00073963199975,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
62,fakefakefkafe,,D,25,402,402.002819273999,4,3.9982533089933,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
63,fakefakefkafe,,D,4,406,406.001657791989,4,3.99963082899922,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
64,fakefakefkafe,,D,38,410,410.002216239998,4,3.99873751899577,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
65,fakefakefkafe,,D,8,414,414.001459811989,10,9.99947640400205,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,
66,fakefakefkafe,,D,7,424,424.001480483988,4,3.99950723700749,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
67,fakefakefkafe,,D,34,428,428.001569379994,10,9.999064817006,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,
,fakefakefkafe,,D,NA,438,438.001192887998,4,4.00141579999763,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
68,fakefakefkafe,,D,40,442,442.00312665799,10,9.99810580500343,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg,,
,fakefakefkafe,,D,NA,452,452.001801198989,2,2.00043325900333,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
69,fakefakefkafe,,D,26,454,454.002766013989,10,9.99827594299859,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
70,fakefakefkafe,,D,25,464,464.001629592996,4,3.99894010099524,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
71,fakefakefkafe,,D,23,468,468.001086555989,4,3.99983903700195,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
,fakefakefkafe,,D,NA,472,472.001447427989,2,2.00157022599888,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
72,fakefakefkafe,,D,35,474,474.003532260991,4,3.99787572599598,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,
,fakefakefkafe,,D,NA,478,478.001966400989,2,2.00035131500044,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
