Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
11,FED_20170825a_3T2,,E,40,56,56.0016175330093,4,3.99968336400343,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
,FED_20170825a_3T2,,E,NA,60,60.0019811380189,4,3.99979069500114,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
12,FED_20170825a_3T2,,E,11,64,64.0024692220031,4,3.99786612100434,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
13,FED_20170825a_3T2,,E,35,68,68.0010257080139,4,4.00052647298435,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,
14,FED_20170825a_3T2,,E,7,72,72.0023868519929,4,3.99858534900704,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
,FED_20170825a_3T2,,E,NA,76,76.0017014660116,2,2.00006760598626,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
15,FED_20170825a_3T2,,E,11,78,78.0024485960021,4,3.99857510800939,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
16,FED_20170825a_3T2,,E,25,82,82.0017238270084,4,3.99900881000212,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
17,FED_20170825a_3T2,,E,40,86,86.0014423470129,4,3.99994455897831,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg,,
,FED_20170825a_3T2,,E,NA,90,90.0020722949994,2,2.00065593101317,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,FED_20170825a_3T2,,E,41,92,92.0034274670179,4,3.99795525497757,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,
19,FED_20170825a_3T2,,E,10,96,96.0020497380174,4,3.99990455299849,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
20,FED_20170825a_3T2,,E,26,100,100.002643759013,4,3.99955844599754,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,FED_20170825a_3T2,,E,NA,104,104.002897642,6,5.9992776690051,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
21,FED_20170825a_3T2,,E,37,110,110.002860380017,10,9.99790120997932,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,Y,Y
,FED_20170825a_3T2,,E,NA,120,120.001455007005,4,4.00076368000009,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
22,FED_20170825a_3T2,,E,8,124,124.002880061016,4,3.99793397198664,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
,FED_20170825a_3T2,,E,NA,128,128.001501644001,6,6.00125583799672,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
23,FED_20170825a_3T2,,E,5,134,134.003477691993,4,3.99759277800331,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,
24,FED_20170825a_3T2,,E,10,138,138.001866909006,4,3.99875865099602,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,,
,FED_20170825a_3T2,,E,NA,142,142.001624571014,6,6.00048765400425,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
25,FED_20170825a_3T2,,E,19,148,148.002774830995,10,9.99765913799638,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,Y,N
26,FED_20170825a_3T2,,E,25,158,158.001107854012,4,3.99990218199673,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
27,FED_20170825a_3T2,,E,7,162,162.001652572013,10,9.9997191769944,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,N,Y
,FED_20170825a_3T2,,E,NA,172,172.002027345996,2,2.00081590699847,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
28,FED_20170825a_3T2,,E,22,174,174.003528252011,4,3.99752555100713,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,FED_20170825a_3T2,,E,NA,178,178.001708814001,2,2.00306320699747,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
29,FED_20170825a_3T2,,E,25,180,180.005646534002,4,3.9958239159896,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
30,FED_20170825a_3T2,,E,5,184,184.002108343993,4,3.99871789701865,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
31,FED_20170825a_3T2,,E,5,188,188.001463176013,4,4.00026280499878,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
,FED_20170825a_3T2,,E,NA,192,192.002363367006,2,1.99933557701297,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
32,FED_20170825a_3T2,,E,38,194,194.002332948992,4,3.99951273400802,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,FED_20170825a_3T2,,E,NA,198,198.002503496013,2,2.00050039499183,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
33,FED_20170825a_3T2,,E,4,200,200.003704136005,4,3.99700144698727,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
,FED_20170825a_3T2,,E,NA,204,204.00134643502,2,2.00139737298014,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
34,FED_20170825a_3T2,,E,37,206,206.00346820202,10,9.99755671899766,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,N,Y
35,FED_20170825a_3T2,,E,26,216,216.001681911992,4,3.99965858602081,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
36,FED_20170825a_3T2,,E,26,220,220.001985642011,4,3.99844639399089,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
,FED_20170825a_3T2,,E,NA,224,224.001082219009,6,6.00097984200693,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
37,FED_20170825a_3T2,,E,35,230,230.002713852009,4,3.9981982850004,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
38,FED_20170825a_3T2,,E,7,234,234.001545492007,4,3.99981830900651,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
39,FED_20170825a_3T2,,E,20,238,238.002019581007,4,3.99959002499236,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
40,FED_20170825a_3T2,,E,34,242,242.002259988018,4,3.99826757897972,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,
41,FED_20170825a_3T2,,E,19,246,246.001164588,4,3.99979788099881,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
,FED_20170825a_3T2,,E,NA,250,250.001616821013,2,2.0000622329826,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,FED_20170825a_3T2,,E,4,252,252.002336463018,4,3.99825536398566,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
,FED_20170825a_3T2,,E,NA,256,256.001229023997,4,4.00118731000111,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,FED_20170825a_3T2,,E,5,260,260.003065508994,4,3.998656871001,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
,FED_20170825a_3T2,,E,NA,264,264.002373041993,2,2.00086135300808,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
44,FED_20170825a_3T2,,E,22,266,266.003887347004,4,3.99719036600436,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
45,FED_20170825a_3T2,,E,23,270,270.001741685002,4,3.99981194801512,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg,,
,FED_20170825a_3T2,,E,NA,274,274.00221548602,8,8.00012930599041,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
46,FED_20170825a_3T2,,E,4,282,282.003010871005,4,3.99765893199947,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
47,FED_20170825a_3T2,,E,35,286,286.001330282015,4,3.99943021297804,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
,FED_20170825a_3T2,,E,NA,290,290.001418494998,4,4.00066846801201,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
48,FED_20170825a_3T2,,E,11,294,294.002720393008,10,9.99840940898866,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,N,Y
,FED_20170825a_3T2,,E,NA,304,304.001783650019,2,1.99992621099227,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
49,FED_20170825a_3T2,,E,34,306,306.002367211011,4,3.99856948698289,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
50,FED_20170825a_3T2,,E,37,310,310.001584670012,4,4.00029152500792,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
,FED_20170825a_3T2,,E,NA,314,314.00252345801,6,5.9997070239915,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,FED_20170825a_3T2,,E,38,320,320.00289071101,4,3.9982880000025,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
52,FED_20170825a_3T2,,E,23,324,324.001838099008,4,3.99924338099663,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
,FED_20170825a_3T2,,E,NA,328,328.00173442901,6,6.00103191300877,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
53,FED_20170825a_3T2,,E,26,334,334.003424344002,4,3.99712417600676,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,,
54,FED_20170825a_3T2,,E,23,338,338.001212903007,4,4.0003059990122,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
,FED_20170825a_3T2,,E,NA,342,342.002178733004,2,2.00059439201141,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
55,FED_20170825a_3T2,,E,8,344,344.003405969008,4,3.99827856599586,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
,FED_20170825a_3T2,,E,NA,348,348.002342221007,6,5.99945568200201,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
56,FED_20170825a_3T2,,E,20,354,354.002498314017,4,3.99930690499605,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
57,FED_20170825a_3T2,,E,38,358,358.002469681,4,3.99878672900377,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
,FED_20170825a_3T2,,E,NA,362,362.001891761,4,4.00000771001214,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,FED_20170825a_3T2,,E,40,366,366.002551939018,4,3.99785370699828,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,
,FED_20170825a_3T2,,E,NA,370,370.001041998999,6,6.00111290300265,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,FED_20170825a_3T2,,E,41,376,376.002788871003,4,3.99826456001028,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg,,
,FED_20170825a_3T2,,E,NA,380,380.001714782993,2,2.0001252630027,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
60,FED_20170825a_3T2,,E,41,382,382.002495438006,4,3.99801085100626,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
,FED_20170825a_3T2,,E,NA,386,386.001160834014,8,8.00183292699512,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,FED_20170825a_3T2,,E,40,394,394.00365257301,4,3.99676058898331,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,
,FED_20170825a_3T2,,E,NA,398,398.001068440994,4,4.00143462102278,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
62,FED_20170825a_3T2,,E,4,402,402.003137344,4,3.9985034489946,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,,
,FED_20170825a_3T2,,E,NA,406,406.002305550006,4,4.00046735999058,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
63,FED_20170825a_3T2,,E,8,410,410.003428252006,4,3.99826979599311,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
64,FED_20170825a_3T2,,E,41,414,414.002351664007,10,9.99803536999389,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg,Y,Y
65,FED_20170825a_3T2,,E,19,424,424.001048178994,4,4.00023636000697,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
,FED_20170825a_3T2,,E,NA,428,428.001928086014,4,4.00119759500376,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
66,FED_20170825a_3T2,,E,8,432,432.003788075002,4,3.99782972200774,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,
,FED_20170825a_3T2,,E,NA,436,436.002288324002,8,8.0007445460069,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
67,FED_20170825a_3T2,,E,35,444,444.003693915001,10,9.99810021999292,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,Y,Y
68,FED_20170825a_3T2,,E,10,454,454.00245276402,4,3.99905869798386,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
69,FED_20170825a_3T2,,E,38,458,458.002177351009,4,3.99892508500488,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
,FED_20170825a_3T2,,E,NA,462,462.001766114001,6,6.00117771001533,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
70,FED_20170825a_3T2,,E,20,468,468.003604811995,4,3.99786399499862,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg,,
71,FED_20170825a_3T2,,E,19,472,472.002107024018,4,3.9987881409761,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,,
72,FED_20170825a_3T2,,E,20,476,476.001543829014,4,3.99874556798022,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
