Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
104,fake,2,A,16,314,314,2,2.21028474200284,Patient,0,active,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_16.jpg,Patient_active_16.jpg
105,fake,2,A,46,316,316,2,2.41755118995206,Patient,0,active,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_46.jpg,Patient_active_46.jpg
,fake,2,A,NA,318,318,2,2.00213664397597,0,NA,,NA,NA,NA,NA,NA,,
106,fake,2,A,40,320,320,2,2.21419961296488,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg
107,fake,2,A,47,322,322,2,2.42063011595747,Patient,0,active,Melissa Oval is stopping Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_47.jpg,Patient_active_47.jpg
108,fake,2,A,59,324,324,2,2.21022744500078,Patient,0,active,Melissa Oval is balancing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_59.jpg,Patient_active_59.jpg
,fake,2,A,NA,326,326,2,2.00210460298695,0,NA,,NA,NA,NA,NA,NA,,
109,fake,2,A,29,328,328,2,2.2058110369835,Agent,1,passive,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_29.jpg,Agent_passive_29.jpg
,fake,2,A,NA,330,330,2,2.0019287239993,0,NA,,NA,NA,NA,NA,NA,,
110,fake,2,A,34,332,332,2,2.20333468297031,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg
,fake,2,A,NA,334,334,2,2.0024234179873,0,NA,,NA,NA,NA,NA,NA,,
111,fake,2,A,37,336,336,2,2.21523827395868,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg
112,fake,2,A,22,338,338,2,2.423496193951,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg
113,fake,2,A,8,340,340,2,2.1951492090011,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg
114,fake,2,A,54,342,342,2,2.40289960597875,Agent,0,active,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star,Base_active_54.jpg,Agent_active_54.jpg
115,fake,2,A,18,344,344,2,2.1758036899846,Patient,0,active,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_18.jpg,Patient_active_18.jpg
116,fake,2,A,60,346,346,2,2.38194696896244,Agent,0,active,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star,Base_active_60.jpg,Agent_active_60.jpg
,fake,2,A,NA,348,348,2,2.00166745000752,0,NA,,NA,NA,NA,NA,NA,,
117,fake,2,A,25,350,350,2,2.21119255095255,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg
118,fake,2,A,56,352,352,2,2.4180095460033,Patient,1,passive,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_56.jpg,Patient_passive_56.jpg
119,fake,2,A,3,354,354,2,2.19209202396451,Patient,1,passive,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_3.jpg,Patient_passive_3.jpg
,fake,2,A,NA,356,356,2,2.00334077497246,0,NA,,NA,NA,NA,NA,NA,,
120,fake,2,A,40,358,358,2,2.20377738995012,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg
