Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
1,FED_20170824a_3T2,,D,26,0,0.00121744099305943,10,10.0009670410072,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,,N
,FED_20170824a_3T2,,D,NA,10,10.0029807010142,6,6.00194221400307,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
2,FED_20170824a_3T2,,D,5,16,16.0056070880091,4,3.9951899840089,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,
3,FED_20170824a_3T2,,D,19,20,20.0014216080017,4,3.99950770201394,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,,
,FED_20170824a_3T2,,D,NA,24,24.0015755789937,2,2.00057141800062,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
4,FED_20170824a_3T2,,D,4,26,26.0031476870063,4,3.99856454998371,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,,
,FED_20170824a_3T2,,D,NA,30,30.0025926000089,4,4.00003110998659,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
5,FED_20170824a_3T2,,D,10,34,34.0033224670042,4,3.99786281501292,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,,
,FED_20170824a_3T2,,D,NA,38,38.0018588340026,2,2.00149564800085,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
6,FED_20170824a_3T2,,D,19,40,40.004002792004,4,3.99727868300397,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,,
,FED_20170824a_3T2,,D,NA,44,44.0019431050168,2,2.0008665509813,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
7,FED_20170824a_3T2,,D,23,46,46.0036818789958,4,3.9970467100211,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg,,
,FED_20170824a_3T2,,D,NA,50,50.0013894930016,4,4.0015015740064,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
8,FED_20170824a_3T2,,D,19,54,54.0039157959982,4,3.99826610999298,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
9,FED_20170824a_3T2,,D,8,58,58.0028518880135,4,3.9984497379919,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
10,FED_20170824a_3T2,,D,41,62,62.0019464030047,4,3.99976482699276,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg,,
11,FED_20170824a_3T2,,D,4,66,66.002341304993,4,3.99806037900271,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
,FED_20170824a_3T2,,D,NA,70,70.0010495400056,12,12.0013508090051,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
12,FED_20170824a_3T2,,D,40,82,82.0030386059952,4,3.99825700500514,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
13,FED_20170824a_3T2,,D,4,86,86.0019405420171,4,3.99923893398955,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
,FED_20170824a_3T2,,D,NA,90,90.0018311070162,4,4.00065177699435,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
14,FED_20170824a_3T2,,D,10,94,94.0031043850177,4,3.99810932198307,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
15,FED_20170824a_3T2,,D,22,98,98.0018753230106,4,3.99933337100083,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg,,
16,FED_20170824a_3T2,,D,23,102,102.001860957011,4,3.99932578697917,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,,
,FED_20170824a_3T2,,D,NA,106,106.001805262989,8,8.00171978102298,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
17,FED_20170824a_3T2,,D,25,114,114.004159670003,4,3.99742741300724,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
,FED_20170824a_3T2,,D,NA,118,118.002354494995,4,3.99987256000168,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,FED_20170824a_3T2,,D,34,122,122.002909511008,4,3.99739146599313,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
,FED_20170824a_3T2,,D,NA,126,126.000902152999,2,2.00240230700001,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
19,FED_20170824a_3T2,,D,10,128,128.003947557008,4,3.99755109800026,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
20,FED_20170824a_3T2,,D,10,132,132.002275167994,4,3.99837852100609,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
21,FED_20170824a_3T2,,D,20,136,136.001263871003,4,4.00020330600091,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
,FED_20170824a_3T2,,D,NA,140,140.002081076993,2,2.00123419999727,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
22,FED_20170824a_3T2,,D,22,142,142.003956914996,4,3.99641511400114,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,FED_20170824a_3T2,,D,NA,146,146.000970224006,2,2.0016798840079,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
23,FED_20170824a_3T2,,D,8,148,148.003406161995,4,3.99700204501278,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
,FED_20170824a_3T2,,D,NA,152,152.001015738992,8,8.00203634600621,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,FED_20170824a_3T2,,D,41,160,160.003733477002,4,3.99762512999587,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg,,
25,FED_20170824a_3T2,,D,34,164,164.001966631011,4,3.99939723400166,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
26,FED_20170824a_3T2,,D,7,168,168.00197708499,4,3.99962602002779,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
27,FED_20170824a_3T2,,D,35,172,172.002208912018,4,3.99837277299957,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
28,FED_20170824a_3T2,,D,38,176,176.001183876011,4,4.00019537599292,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
,FED_20170824a_3T2,,D,NA,180,180.001986298012,6,6.00010602400289,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
29,FED_20170824a_3T2,,D,23,186,186.002702877013,4,3.99822835199302,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
30,FED_20170824a_3T2,,D,40,190,190.001540066005,4,3.99956619300065,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,
,FED_20170824a_3T2,,D,NA,194,194.001716505009,4,4.00044261198491,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,FED_20170824a_3T2,,D,7,198,198.002767928003,4,3.99852627399378,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
,FED_20170824a_3T2,,D,NA,202,202.001904761011,2,1.99994617700577,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
32,FED_20170824a_3T2,,D,5,204,204.002456959017,4,3.99936840299051,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
33,FED_20170824a_3T2,,D,22,208,208.002433881018,4,3.99821952797356,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg,,
,FED_20170824a_3T2,,D,NA,212,212.001265664992,6,6.00154148502043,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
34,FED_20170824a_3T2,,D,25,218,218.003412441991,4,3.99702879102551,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
,FED_20170824a_3T2,,D,NA,222,222.001053743006,6,6.00127297799918,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,FED_20170824a_3T2,,D,20,228,228.002940373,10,9.99880534299882,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg,,N
36,FED_20170824a_3T2,,D,8,238,238.002372591989,4,3.99932138901204,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
37,FED_20170824a_3T2,,D,5,242,242.002305914997,4,3.99824463599361,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
38,FED_20170824a_3T2,,D,7,246,246.001157952007,4,4.00042549800128,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
,FED_20170824a_3T2,,D,NA,250,250.00218970899,4,4.00018629201804,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,FED_20170824a_3T2,,D,19,254,254.002982659003,4,3.99742341300589,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
,FED_20170824a_3T2,,D,NA,258,258.001017508999,2,2.00088150301599,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,FED_20170824a_3T2,,D,11,260,260.002509957994,4,3.99821429201984,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
41,FED_20170824a_3T2,,D,22,264,264.001335733017,4,3.99968414398609,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,FED_20170824a_3T2,,D,NA,268,268.001655844011,2,2.00035594397923,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,FED_20170824a_3T2,,D,38,270,270.002622091997,4,3.99853546099621,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
,FED_20170824a_3T2,,D,NA,274,274.001774275996,2,2.00096193299396,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,FED_20170824a_3T2,,D,41,276,276.003352208994,4,3.99692697901628,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
44,FED_20170824a_3T2,,D,34,280,280.000897107006,10,9.99988672198378,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,N
,FED_20170824a_3T2,,D,NA,290,290.001416526997,2,2.00043839399586,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,FED_20170824a_3T2,,D,5,292,292.002470297011,4,3.99906907198601,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
46,FED_20170824a_3T2,,D,20,296,296.00215583801,4,3.99843387698638,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
47,FED_20170824a_3T2,,D,35,300,300.001203615015,4,3.99980145099107,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
48,FED_20170824a_3T2,,D,35,304,304.001618512004,4,4.00024692900479,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
49,FED_20170824a_3T2,,D,38,308,308.002475704998,4,3.99879853799939,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,FED_20170824a_3T2,,D,NA,312,312.001886348997,6,6.00181436599814,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,FED_20170824a_3T2,,D,40,318,318.004369244998,10,9.99784321800689,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,N
,FED_20170824a_3T2,,D,NA,328,328.003029985994,2,1.99866215401562,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,FED_20170824a_3T2,,D,26,330,330.002305349015,4,3.9984436770028,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,FED_20170824a_3T2,,D,NA,334,334.001364105992,2,2.00178679500823,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,FED_20170824a_3T2,,D,37,336,336.003759949002,4,3.99676509600249,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
53,FED_20170824a_3T2,,D,20,340,340.001142735011,4,4.00039785800618,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
,FED_20170824a_3T2,,D,NA,344,344.002149437991,4,4.00027657600003,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,FED_20170824a_3T2,,D,37,348,348.003032550012,4,3.99826469499385,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,,
55,FED_20170824a_3T2,,D,26,352,352.00190879,4,3.99923917901469,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
