Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
36,FED_20170823a_3T2,,D,8,238,238.001382996008,4,3.99909471199499,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
37,FED_20170823a_3T2,,D,5,242,242.001100160007,4,4.00017503701383,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
38,FED_20170823a_3T2,,D,7,246,246.001896130008,4,3.99841473001288,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
,FED_20170823a_3T2,,D,NA,250,250.000927610003,4,4.00206974000321,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,FED_20170823a_3T2,,D,19,254,254.003613515,4,3.99780689302133,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
,FED_20170823a_3T2,,D,NA,258,258.002041711006,2,1.99983296301798,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,FED_20170823a_3T2,,D,11,260,260.002490144019,4,3.99825001199497,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
41,FED_20170823a_3T2,,D,22,264,264.001357564004,4,4.000339627004,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,FED_20170823a_3T2,,D,NA,268,268.002310209005,2,1.99979556800099,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,FED_20170823a_3T2,,D,38,270,270.002723185025,4,3.99913886399008,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
,FED_20170823a_3T2,,D,NA,274,274.002482477023,2,1.99977526097791,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,FED_20170823a_3T2,,D,41,276,276.002874929021,4,3.99813360098051,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
44,FED_20170823a_3T2,,D,34,280,280.001618219016,10,9.99926683100057,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,N
,FED_20170823a_3T2,,D,NA,290,290.00151226201,2,2.00059510601568,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,FED_20170823a_3T2,,D,5,292,292.002728689025,4,3.99842942098621,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
