Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
1,FED_20170825a_3T2,,B,41,0,0.00188550798338838,4,3.99922860701918,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg,,
2,FED_20170825a_3T2,,B,40,4,4.00266589198145,4,3.99850262101972,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
,FED_20170825a_3T2,,B,NA,8,8.00226529198699,2,2.0014661210007,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
3,FED_20170825a_3T2,,B,8,10,10.0043797499966,4,3.99751334998291,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
4,FED_20170825a_3T2,,B,38,14,14.0026462299866,4,3.9983147100138,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
5,FED_20170825a_3T2,,B,7,18,18.0016272169887,4,4.00015891398652,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
6,FED_20170825a_3T2,,B,34,22,22.0025049949763,4,3.99917504101177,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
7,FED_20170825a_3T2,,B,41,26,26.002367381996,4,3.9985201350064,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,
,FED_20170825a_3T2,,B,NA,30,30.0015830219781,2,2.00090103101684,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
8,FED_20170825a_3T2,,B,5,32,32.0034333689837,4,3.99762584199198,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
,FED_20170825a_3T2,,B,NA,36,36.0017233089893,4,4.00063617501291,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
9,FED_20170825a_3T2,,B,8,40,40.0037598979834,4,3.99827297401498,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
10,FED_20170825a_3T2,,B,26,44,44.0027000510017,4,3.99822074497933,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
11,FED_20170825a_3T2,,B,7,48,48.0016270109918,4,4.00016773899551,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
12,FED_20170825a_3T2,,B,4,52,52.0024602129997,10,9.9996992169763,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,Y,Y
,FED_20170825a_3T2,,B,NA,62,62.0028687099984,2,2.00035749099334,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
13,FED_20170825a_3T2,,B,19,64,64.0043614949973,4,3.99650011598715,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
14,FED_20170825a_3T2,,B,37,68,68.0015604840009,4,3.99921479198383,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,,
,FED_20170825a_3T2,,B,NA,72,72.0015864469751,4,4.00143455300713,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
