Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
1,FED_20170825a_3T2,,D,26,0,0.00197672500507906,10,9.99894672300434,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,N,Y
,FED_20170825a_3T2,,D,NA,10,10.0024198089959,6,6.00124991100165,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
2,FED_20170825a_3T2,,D,5,16,16.0048221109901,4,3.9977374279988,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,
3,FED_20170825a_3T2,,D,19,20,20.0034177420021,4,3.99750900000799,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,,
,FED_20170825a_3T2,,D,NA,24,24.0019783609896,2,2.00166782800807,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
4,FED_20170825a_3T2,,D,4,26,26.0042682740022,4,3.99633964398527,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,,
,FED_20170825a_3T2,,D,NA,30,30.0013287730108,4,4.00219261099119,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
5,FED_20170825a_3T2,,D,10,34,34.0042370629963,4,3.99778653800604,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,,
,FED_20170825a_3T2,,D,NA,38,38.0028547729889,2,2.00031223800033,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
6,FED_20170825a_3T2,,D,19,40,40.0038994629867,4,3.9980144680012,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,,
,FED_20170825a_3T2,,D,NA,44,44.0029296359862,2,1.9988723010174,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
7,FED_20170825a_3T2,,D,23,46,46.0025848560035,4,3.99842141699628,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg,,
,FED_20170825a_3T2,,D,NA,50,50.0016506109969,4,4.00043981301133,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
8,FED_20170825a_3T2,,D,19,54,54.0031045720098,4,3.99745102398447,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
9,FED_20170825a_3T2,,D,8,58,58.0012338469969,4,4.00032385700615,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
10,FED_20170825a_3T2,,D,41,62,62.0022422219918,4,3.9990095020039,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg,,
11,FED_20170825a_3T2,,D,4,66,66.0019209609891,4,3.99912302699522,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
,FED_20170825a_3T2,,D,NA,70,70.0017523359857,12,12.0012187510147,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
12,FED_20170825a_3T2,,D,40,82,82.0038412690046,4,3.9975165159849,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
13,FED_20170825a_3T2,,D,4,86,86.0020267799846,4,3.99988989101257,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
,FED_20170825a_3T2,,D,NA,90,90.0025602029928,4,4.00043019201257,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
14,FED_20170825a_3T2,,D,10,94,94.0036547420023,4,3.99692328300443,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
15,FED_20170825a_3T2,,D,22,98,98.0012978570012,4,3.99998416900053,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg,,
16,FED_20170825a_3T2,,D,23,102,102.001924065,4,3.99922872098978,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,,
,FED_20170825a_3T2,,D,NA,106,106.001811266993,8,8.00094262399944,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
17,FED_20170825a_3T2,,D,25,114,114.003395370004,4,3.99707159699756,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
,FED_20170825a_3T2,,D,NA,118,118.001224439999,4,4.00172045599902,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,FED_20170825a_3T2,,D,34,122,122.003645182995,4,3.99770555199939,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
,FED_20170825a_3T2,,D,NA,126,126.002145162987,2,2.00016241901903,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
19,FED_20170825a_3T2,,D,10,128,128.002947511995,4,3.99769080799888,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
20,FED_20170825a_3T2,,D,10,132,132.001281367993,4,4.00001060200157,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
21,FED_20170825a_3T2,,D,20,136,136.002120343997,4,3.99831859199912,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
