Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
10,FED_20170825a_3T2,,A,41,56,56.0041055339971,10,9.99734769199858,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg,Y,Y
11,FED_20170825a_3T2,,A,4,66,66.0021663929801,4,3.99871759902453,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
,FED_20170825a_3T2,,A,NA,70,70.0016150059819,4,4.00178777801921,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
12,FED_20170825a_3T2,,A,19,74,74.0042744870007,4,3.99749769998016,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,,
,FED_20170825a_3T2,,A,NA,78,78.0024831629999,4,3.99943343899213,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
13,FED_20170825a_3T2,,A,8,82,82.0026383459917,4,3.9990208770032,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
14,FED_20170825a_3T2,,A,34,86,86.0023859149951,4,3.99914144098875,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,
15,FED_20170825a_3T2,,A,23,90,90.0022376510024,4,3.99858648699592,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg,,
16,FED_20170825a_3T2,,A,4,94,94.0015254349855,4,3.9994576430181,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
17,FED_20170825a_3T2,,A,23,98,98.0016748469789,4,3.99927769100759,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,,
,FED_20170825a_3T2,,A,NA,102,102.001644613978,4,4.00100172800012,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,FED_20170825a_3T2,,A,38,106,106.00331458298,4,3.99717439600499,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
,FED_20170825a_3T2,,A,NA,110,110.001146797993,2,2.0017702190089,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
19,FED_20170825a_3T2,,A,38,112,112.003640246985,4,3.99731680200784,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
20,FED_20170825a_3T2,,A,26,116,116.001734910998,4,3.99931396599277,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,FED_20170825a_3T2,,A,NA,120,120.00181355598,4,4.00100484400173,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
21,FED_20170825a_3T2,,A,22,124,124.003561041987,4,3.99705231099506,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,FED_20170825a_3T2,,A,NA,128,128.001272745983,2,2.00111699302215,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
22,FED_20170825a_3T2,,A,11,130,130.003099699999,4,3.99760177999269,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
,FED_20170825a_3T2,,A,NA,134,134.001347021986,2,2.00048772699665,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
23,FED_20170825a_3T2,,A,38,136,136.002671402995,4,3.99863009399269,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,FED_20170825a_3T2,,A,NA,140,140.001958584005,2,2.00005977999535,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,FED_20170825a_3T2,,A,26,142,142.002775322006,4,3.99871279299259,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
,FED_20170825a_3T2,,A,NA,146,146.002484978992,6,6.00084423099179,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
25,FED_20170825a_3T2,,A,20,152,152.004021851986,10,9.99653125999612,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,N,Y
,FED_20170825a_3T2,,A,NA,162,162.001217094978,2,2.00143337500049,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
26,FED_20170825a_3T2,,A,20,164,164.003411635,4,3.99749927100493,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
27,FED_20170825a_3T2,,A,5,168,168.001568548003,4,3.99904880198301,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
28,FED_20170825a_3T2,,A,20,172,172.001266720006,4,3.99962741698255,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
29,FED_20170825a_3T2,,A,38,176,176.001552486006,4,3.99879083799897,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
30,FED_20170825a_3T2,,A,35,180,180.001003374986,4,3.99981160499738,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
,FED_20170825a_3T2,,A,NA,184,184.001481176994,6,6.00071548300912,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,FED_20170825a_3T2,,A,40,190,190.002851861005,4,3.99870852197637,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,
,FED_20170825a_3T2,,A,NA,194,194.002206523,6,6.00014023800031,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
32,FED_20170825a_3T2,,A,23,200,200.002994688984,4,3.9985272110207,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
,FED_20170825a_3T2,,A,NA,204,204.00217459799,2,2.0001171779877,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
33,FED_20170825a_3T2,,A,22,206,206.002949083981,10,9.9984835430223,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,N,Y
,FED_20170825a_3T2,,A,NA,216,216.00214556299,2,2.00050961598754,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
34,FED_20170825a_3T2,,A,7,218,218.003310932982,4,3.99801530802506,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
,FED_20170825a_3T2,,A,NA,222,222.001985312992,2,1.99980165099259,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,FED_20170825a_3T2,,A,19,224,224.002440198004,4,3.99854501499794,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,,
36,FED_20170825a_3T2,,A,10,228,228.001726835006,4,3.99925553897629,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
,FED_20170825a_3T2,,A,NA,232,232.001643690979,4,4.0006964589993,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
37,FED_20170825a_3T2,,A,37,236,236.002982930979,4,3.99868999200407,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
,FED_20170825a_3T2,,A,NA,240,240.002337675978,2,2.00000933901174,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
38,FED_20170825a_3T2,,A,41,242,242.003002864978,4,3.99822058301652,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
,FED_20170825a_3T2,,A,NA,246,246.001883727993,2,2.00041444899398,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,FED_20170825a_3T2,,A,4,248,248.002947849978,4,3.99848015300813,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
40,FED_20170825a_3T2,,A,19,252,252.002084595995,4,3.99951295400388,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
41,FED_20170825a_3T2,,A,37,256,256.002257914981,4,3.99814997499925,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
,FED_20170825a_3T2,,A,NA,260,260.001071278995,4,4.00178109999979,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,FED_20170825a_3T2,,A,26,264,264.003502742999,4,3.99828632400022,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,,
,FED_20170825a_3T2,,A,NA,268,268.002450209984,2,2.00072787000681,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,FED_20170825a_3T2,,A,7,270,270.003831054986,4,3.99706955000875,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
,FED_20170825a_3T2,,A,NA,274,274.001558402,2,2.00169840198942,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
44,FED_20170825a_3T2,,A,10,276,276.003912102984,4,3.99794791502063,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
45,FED_20170825a_3T2,,A,20,280,280.002517043002,4,3.99843687098473,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg,,
46,FED_20170825a_3T2,,A,11,284,284.001607073995,4,3.99884325498715,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,FED_20170825a_3T2,,A,NA,288,288.001104672003,4,4.00150256897905,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
47,FED_20170825a_3T2,,A,34,292,292.003263633,4,3.99722385097994,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
48,FED_20170825a_3T2,,A,11,296,296.001137433981,4,4.00035987302545,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
49,FED_20170825a_3T2,,A,25,300,300.002153270005,4,3.99910149598145,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
,FED_20170825a_3T2,,A,NA,304,304.001899663999,6,5.99993072298821,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,FED_20170825a_3T2,,A,5,310,310.002491466003,4,3.99867111898493,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,
,FED_20170825a_3T2,,A,NA,314,314.001826058986,2,2.00092410601792,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,FED_20170825a_3T2,,A,25,316,316.003400105983,4,3.99837434501387,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
52,FED_20170825a_3T2,,A,22,320,320.002437678981,4,3.99798615800682,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg,,
53,FED_20170825a_3T2,,A,34,324,324.00108303898,4,4.000317086,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
,FED_20170825a_3T2,,A,NA,328,328.002062913001,8,8.00026954899658,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,FED_20170825a_3T2,,A,37,336,336.002987216983,4,3.99888636701507,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg,,
55,FED_20170825a_3T2,,A,40,340,340.00253774898,10,9.99821493402123,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,Y,Y
56,FED_20170825a_3T2,,A,35,350,350.00144916898,4,4.00004308900679,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,
,FED_20170825a_3T2,,A,NA,354,354.002154621994,8,8.00106619601138,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
57,FED_20170825a_3T2,,A,26,362,362.003875519993,4,3.99732166100875,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,FED_20170825a_3T2,,A,NA,366,366.001846178988,2,1.99989228800405,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,FED_20170825a_3T2,,A,34,368,368.002386081003,4,3.99918206798611,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,,
59,FED_20170825a_3T2,,A,41,372,372.00221998099,4,3.99814786700881,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,
,FED_20170825a_3T2,,A,NA,376,376.00102888298,6,6.00222585702431,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
60,FED_20170825a_3T2,,A,23,382,382.003911504988,4,3.99790548399324,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
61,FED_20170825a_3T2,,A,22,386,386.002479605988,4,3.99838054101565,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg,,
62,FED_20170825a_3T2,,A,5,390,390.001517622004,4,3.99877224798547,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
,FED_20170825a_3T2,,A,NA,394,394.00094692898,4,4.00106953500654,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
63,FED_20170825a_3T2,,A,10,398,398.002673655981,10,9.99799384499784,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,N,Y
,FED_20170825a_3T2,,A,NA,408,408.001340959978,4,4.00064211300923,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
64,FED_20170825a_3T2,,A,35,412,412.002641753992,10,9.99911746001453,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,N,Y
65,FED_20170825a_3T2,,A,8,422,422.002428290987,4,3.99799609000911,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
,FED_20170825a_3T2,,A,NA,426,426.001072999003,4,4.00196567899548,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
66,FED_20170825a_3T2,,A,11,430,430.003683424002,4,3.99691189799341,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg,,
,FED_20170825a_3T2,,A,NA,434,434.001238697994,2,2.0019304099842,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
67,FED_20170825a_3T2,,A,7,436,436.003829544992,4,3.99790466600098,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
68,FED_20170825a_3T2,,A,4,440,440.002389128,10,9.99897210398922,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,Y,Y
,FED_20170825a_3T2,,A,NA,450,450.002027715993,2,2.0012234080059,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
69,FED_20170825a_3T2,,A,37,452,452.00389536898,10,9.99760233200504,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,Y,Y
70,FED_20170825a_3T2,,A,41,462,462.002175625006,4,3.99905993798166,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg,,
,FED_20170825a_3T2,,A,NA,466,466.001880650001,2,2.00104087998625,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
71,FED_20170825a_3T2,,A,5,468,468.003580066987,4,3.99683095299406,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
72,FED_20170825a_3T2,,A,10,472,472.001059561997,4,3.99942970700795,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
,FED_20170825a_3T2,,A,NA,476,476.001134147984,4,4.00122525999905,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
